date,id
2019-05-27,2692
2019-05-28,2693
2019-05-29,2694
2019-05-30,2695
2019-05-31,2696
2019-06-01,2697
2019-06-02,2698
2019-06-03,2699
2019-06-04,2700
2019-06-05,2701
2019-06-06,2702
2019-06-07,2703
2019-06-08,2704
2019-06-09,2705
2019-06-10,2706
2019-06-11,2707
2019-06-12,2708
2019-06-13,2709
2019-06-14,2710
2019-06-15,2711
2019-06-16,2712
2019-06-17,2713
2019-06-18,2714
2019-06-19,2715
2019-06-20,2716
2019-06-21,2717
2019-06-22,2718
2019-06-23,2719
2019-06-24,2720
2019-06-25,2721
2019-06-26,2722
2019-06-27,2723
2019-06-28,2724
2019-06-29,2725
2019-06-30,2726
2019-07-01,2727
2019-07-02,2728
2019-07-03,2729
2019-07-04,2730
2019-07-05,2731
2019-07-06,2732
2019-07-07,2733
2019-07-08,2734
2019-07-09,2735
2019-07-10,2736
2019-07-11,2737
2019-07-12,2738
2019-07-13,2739
2019-07-14,2740
2019-07-15,2741
2019-07-16,2742
2019-07-17,2743
2019-07-18,2744
2019-07-19,2745
2019-07-20,2746
2019-07-21,2747
2019-07-22,2748
2019-07-23,2749
2019-07-24,2750
2019-07-25,2751
2019-07-26,2752
2019-07-27,2753
2019-07-28,2754
2019-07-29,2755
2019-07-30,2756
2019-07-31,2757
2019-08-01,2758
2019-08-02,2759
2019-08-03,2760
2019-08-04,2761
2019-08-05,2762
2019-08-06,2763
2019-08-07,2764
2019-08-08,2765
2019-08-09,2766
2019-08-10,2767
2019-08-11,2768
2019-08-12,2769
2019-08-13,2770
2019-08-14,2771
2019-08-15,2772
2019-08-16,2773
2019-08-17,2774
2019-08-18,2775
2019-08-19,2776
2019-08-20,2777
2019-08-21,2778
2019-08-22,2779
2019-08-23,2780
2019-08-24,2781
2019-08-25,2782
2019-08-26,2783
2019-08-27,2784
2019-08-28,2785
2019-08-29,2786
2019-08-30,2787
2019-08-31,2788
2019-09-01,2789
2019-09-02,2790
2019-09-03,2791
2019-09-04,2792
2019-09-05,2793
2019-09-06,2794
2019-09-07,2795
2019-09-08,2796
