record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,567,76,GGG,904,1,1
,567,76,BRA,626,1,1
,567,76,COL,8,1,1
,567,76,MEX,7,1,1
,567,76,USA,44,1,1
,567,76,VEN,7,1,1
,567,76,PER,0,1,1
,567,76,ECU,2,1,1
,567,76,AGO,26,1,1
,567,76,NGA,5,1,1
,567,76,MOZ,17,1,1
,567,76,CHL,3,1,1
,567,76,GTM,2,1,1
,567,76,RUS,15,1,1
,567,76,EGY,13,1,1
,567,76,GBR,8,1,1
,567,76,HND,0,1,1
,567,76,CRI,0,1,1
,567,76,MAR,5,1,1
,567,76,PAN,0,1,1
,567,76,PRT,7,1,1
,567,76,CIV,4,1,1
,567,76,ZAF,2,1,1
,567,76,COD,7,1,1
,567,76,CMR,4,1,1
,567,76,NIC,2,1,1
,567,76,FRA,2,1,1
,567,76,DZA,8,1,1
,567,76,CAN,6,1,1
,567,76,BEN,6,1,1
,567,76,GHA,0,1,1
,567,76,UGA,1,1,1
,567,76,PRI,0,1,1
,567,76,YEM,15,1,1
,567,76,LBN,3,1,1
,567,76,PNG,0,1,1
,567,76,KEN,0,1,1
,567,76,ESP,0,1,1
,567,76,DEU,0,1,1
,567,76,ARG,0,1,1
,567,76,JOR,0,1,1
,567,76,GAB,2,1,1
,567,76,ETH,0,1,1
,567,76,ZMB,0,1,1
,567,76,AUS,3,1,1
,567,76,HTI,2,1,1
,567,76,MDG,3,1,1
,567,76,CPV,3,1,1
,567,76,BWA,0,1,1
,567,76,UKR,4,1,1
,567,76,IND,0,1,1
,567,76,COG,0,1,1
,567,76,PHL,1,1,1
,567,76,BFA,0,1,1
,567,76,TGO,1,1,1
,567,76,PAK,2,1,1
,567,76,GNQ,0,1,1
,567,76,ZWE,0,1,1
,567,76,CHE,2,1,1
,567,76,SEN,1,1,1
,567,76,TUN,2,1,1
,567,76,BEL,1,1,1
,567,76,BDI,1,1,1
,567,76,URY,0,1,1
,567,76,BLR,0,1,1
,567,76,IRQ,4,1,1
,567,76,ITA,0,1,1
,567,76,JPN,2,1,1
,567,76,NZL,0,1,1
,567,76,NLD,2,1,1
,567,76,MWI,0,1,1
,567,76,GIN,0,1,1
,567,76,TCD,0,1,1
,567,76,SWZ,0,1,1
,567,76,PRY,1,1,1
,567,76,IRL,0,1,1
,567,76,CAF,2,1,1
,567,76,SGP,0,1,1
,567,76,LBR,0,1,1
,567,76,LUX,0,1,1
,567,76,MLI,1,1,1
,567,76,DOM,0,1,1
,567,76,CUB,0,1,1
,567,76,NAM,0,1,1
,567,76,RWA,2,1,1
,567,76,AUT,0,1,1
,567,76,SLV,0,1,1
,567,76,CUW,0,1,1
,567,76,TTO,0,1,1
,567,76,SWE,2,1,1
,567,76,TUR,1,1,1
,567,76,BOL,0,1,1
,567,76,IDN,0,1,1
,567,76,MYS,1,1,1
,567,76,STP,1,1,1
,567,76,ATG,0,1,1
,567,76,GNB,0,1,1
,567,76,MDA,0,1,1
,567,76,NOR,0,1,1
,567,76,LCA,0,1,1
,567,76,HKG,1,1,1
,567,76,TZA,0,1,1
,567,76,MUS,1,1,1
,567,76,SDN,0,1,1
,567,76,ROU,0,1,1
,567,76,KOR,0,1,1
,567,76,CHN,0,1,1
,567,76,FIN,0,1,1
,567,76,ISR,0,1,1
,567,76,KWT,0,1,1
,567,76,CZE,0,1,1
,567,76,GUF,0,1,1
,567,76,FJI,0,1,1
,567,76,POL,0,1,1
,567,76,MTQ,0,1,1
,567,76,GUY,0,1,1
,567,76,ARE,0,1,1
,567,76,SAU,0,1,1
,567,76,BHS,0,1,1
,567,76,ABW,0,1,1
,567,76,HUN,0,1,1
,567,76,QAT,0,1,1
,567,76,SLE,0,1,1
,567,76,BGR,0,1,1
,567,76,KAZ,1,1,1
,567,76,VUT,0,1,1
,567,76,SRB,0,1,1
,567,76,GEO,0,1,1
,567,76,JAM,0,1,1
,567,76,DNK,0,1,1
,567,76,GUM,0,1,1
,567,76,LSO,0,1,1
,567,76,OMN,0,1,1
,567,76,HRV,0,1,1
,567,76,SVK,0,1,1
,567,76,NER,0,1,1
,567,76,SSD,0,1,1
