record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,563,76,GGG,937,1,1
,563,76,BRA,652,1,1
,563,76,COL,4,1,1
,563,76,MEX,1,1,1
,563,76,USA,45,1,1
,563,76,VEN,7,1,1
,563,76,PER,0,1,1
,563,76,ECU,2,1,1
,563,76,AGO,29,1,1
,563,76,NGA,6,1,1
,563,76,MOZ,17,1,1
,563,76,CHL,3,1,1
,563,76,GTM,1,1,1
,563,76,RUS,8,1,1
,563,76,EGY,11,1,1
,563,76,GBR,4,1,1
,563,76,HND,0,1,1
,563,76,CRI,1,1,1
,563,76,PAN,0,1,1
,563,76,MAR,6,1,1
,563,76,PRT,6,1,1
,563,76,CIV,7,1,1
,563,76,ZAF,0,1,1
,563,76,COD,12,1,1
,563,76,CMR,4,1,1
,563,76,NIC,1,1,1
,563,76,FRA,5,1,1
,563,76,DZA,4,1,1
,563,76,CAN,2,1,1
,563,76,BEN,6,1,1
,563,76,UGA,2,1,1
,563,76,GHA,1,1,1
,563,76,PRI,0,1,1
,563,76,YEM,18,1,1
,563,76,LBN,5,1,1
,563,76,KEN,1,1,1
,563,76,PNG,0,1,1
,563,76,ESP,0,1,1
,563,76,DEU,1,1,1
,563,76,ARG,3,1,1
,563,76,JOR,2,1,1
,563,76,GAB,1,1,1
,563,76,ETH,0,1,1
,563,76,ZMB,0,1,1
,563,76,AUS,1,1,1
,563,76,HTI,4,1,1
,563,76,MDG,5,1,1
,563,76,CPV,1,1,1
,563,76,BWA,0,1,1
,563,76,UKR,1,1,1
,563,76,IND,0,1,1
,563,76,COG,1,1,1
,563,76,BFA,1,1,1
,563,76,PHL,2,1,1
,563,76,TGO,6,1,1
,563,76,GNQ,0,1,1
,563,76,PAK,2,1,1
,563,76,ZWE,0,1,1
,563,76,CHE,2,1,1
,563,76,SEN,1,1,1
,563,76,TUN,6,1,1
,563,76,BEL,3,1,1
,563,76,BDI,0,1,1
,563,76,BLR,1,1,1
,563,76,URY,0,1,1
,563,76,IRQ,4,1,1
,563,76,ITA,0,1,1
,563,76,NZL,0,1,1
,563,76,JPN,1,1,1
,563,76,NLD,3,1,1
,563,76,MWI,0,1,1
,563,76,GIN,0,1,1
,563,76,TCD,0,1,1
,563,76,SWZ,0,1,1
,563,76,PRY,2,1,1
,563,76,IRL,0,1,1
,563,76,CAF,1,1,1
,563,76,SGP,0,1,1
,563,76,LBR,0,1,1
,563,76,LUX,1,1,1
,563,76,MLI,1,1,1
,563,76,DOM,0,1,1
,563,76,CUB,0,1,1
,563,76,NAM,0,1,1
,563,76,RWA,1,1,1
,563,76,AUT,0,1,1
,563,76,SLV,0,1,1
,563,76,CUW,0,1,1
,563,76,BOL,0,1,1
,563,76,TTO,0,1,1
,563,76,TUR,1,1,1
,563,76,SWE,1,1,1
,563,76,IDN,0,1,1
,563,76,MYS,1,1,1
,563,76,STP,0,1,1
,563,76,ATG,0,1,1
,563,76,GNB,0,1,1
,563,76,MDA,1,1,1
,563,76,NOR,0,1,1
,563,76,LCA,0,1,1
,563,76,TZA,0,1,1
,563,76,SDN,3,1,1
,563,76,KOR,0,1,1
,563,76,ROU,0,1,1
,563,76,HKG,0,1,1
,563,76,CHN,0,1,1
,563,76,MUS,0,1,1
,563,76,FIN,0,1,1
,563,76,ISR,0,1,1
,563,76,KWT,0,1,1
,563,76,CZE,0,1,1
,563,76,GUF,0,1,1
,563,76,FJI,0,1,1
,563,76,SLE,0,1,1
,563,76,POL,0,1,1
,563,76,MTQ,0,1,1
,563,76,GUY,0,1,1
,563,76,HUN,0,1,1
,563,76,ARE,0,1,1
,563,76,SAU,0,1,1
,563,76,BHS,0,1,1
,563,76,ABW,0,1,1
,563,76,QAT,0,1,1
,563,76,BGR,0,1,1
,563,76,KAZ,2,1,1
,563,76,VUT,0,1,1
,563,76,SRB,0,1,1
,563,76,TWN,0,1,1
,563,76,GEO,0,1,1
,563,76,JAM,0,1,1
,563,76,DNK,0,1,1
,563,76,GUM,0,1,1
,563,76,LSO,0,1,1
,563,76,OMN,0,1,1
,563,76,HRV,0,1,1
,563,76,SVK,0,1,1
,563,76,NER,0,1,1
,563,76,SSD,0,1,1
,563,76,BRB,0,1,1
,563,76,SYC,0,1,1
,563,76,GRD,0,1,1
,563,76,LVA,0,1,1
,563,76,NPL,0,1,1
,563,76,LKA,0,1,1
,563,76,VNM,0,1,1
,563,76,BHR,0,1,1
,563,76,BLZ,0,1,1
,563,76,SYR,0,1,1
,563,76,LAO,0,1,1
,563,76,AIA,0,1,1
,563,76,TLS,0,1,1
,563,76,BGD,0,1,1
,563,76,GRC,0,1,1
,563,76,EST,0,1,1
,563,76,LBY,0,1,1
,563,76,THA,0,1,1
,563,76,MLT,0,1,1
,563,76,ISL,0,1,1
,563,76,PYF,0,1,1
,563,76,CYP,1,1,1
,563,76,WSM,0,1,1
,563,76,GMB,0,1,1
,563,76,SVN,0,1,1
,563,76,GLP,0,1,1
,563,76,BRN,0,1,1
,563,76,BTN,0,1,1
,563,76,CYM,0,1,1
,563,76,MMR,0,1,1
,563,76,DMA,0,1,1
,563,76,MRT,0,1,1
,563,76,DJI,0,1,1
,563,76,COM,0,1,1
,563,76,MNP,0,1,1
,563,76,SOM,0,1,1
,563,76,ALB,0,1,1
,563,76,MDV,0,1,1
,563,76,KGZ,0,1,1
,563,76,MKD,0,1,1
,563,76,NU2,0,1,1
,563,76,MAC,0,1,1
,563,76,PSE,0,1,1
,563,76,MNE,0,1,1
,563,76,AFG,0,1,1
,1460,76,GGG,3192,1,1
,1460,76,BRA,2064,1,1
,1460,76,COL,21,1,1
,1460,76,MEX,28,1,1
,1460,76,USA,177,1,1
,1460,76,VEN,22,1,1
,1460,76,PER,6,1,1
,1460,76,ECU,5,1,1
,1460,76,AGO,120,1,1
,1460,76,NGA,25,1,1
,1460,76,MOZ,57,1,1
,1460,76,CHL,9,1,1
,1460,76,GTM,4,1,1
,1460,76,RUS,58,1,1
,1460,76,EGY,38,1,1
,1460,76,GBR,16,1,1
,1460,76,HND,1,1,1
,1460,76,CRI,3,1,1
,1460,76,PAN,5,1,1
,1460,76,MAR,21,1,1
,1460,76,PRT,26,1,1
,1460,76,CIV,28,1,1
,1460,76,ZAF,5,1,1
,1460,76,COD,42,1,1
,1460,76,CMR,18,1,1
,1460,76,NIC,2,1,1
,1460,76,FRA,19,1,1
,1460,76,DZA,16,1,1
,1460,76,CAN,7,1,1
,1460,76,BEN,21,1,1
,1460,76,UGA,7,1,1
,1460,76,GHA,5,1,1
,1460,76,PRI,2,1,1
,1460,76,YEM,37,1,1
,1460,76,LBN,21,1,1
,1460,76,KEN,4,1,1
,1460,76,PNG,0,1,1
,1460,76,ESP,1,1,1
,1460,76,DEU,12,1,1
,1460,76,ARG,4,1,1
,1460,76,JOR,7,1,1
,1460,76,GAB,7,1,1
,1460,76,ETH,5,1,1
,1460,76,ZMB,1,1,1
,1460,76,AUS,9,1,1
,1460,76,HTI,15,1,1
,1460,76,MDG,15,1,1
,1460,76,CPV,6,1,1
,1460,76,BWA,1,1,1
,1460,76,UKR,10,1,1
,1460,76,IND,1,1,1
,1460,76,COG,8,1,1
,1460,76,BFA,6,1,1
,1460,76,PHL,2,1,1
,1460,76,TGO,21,1,1
,1460,76,GNQ,0,1,1
,1460,76,PAK,2,1,1
,1460,76,ZWE,1,1,1
,1460,76,CHE,5,1,1
,1460,76,SEN,5,1,1
,1460,76,TUN,8,1,1
,1460,76,BEL,6,1,1
,1460,76,BDI,6,1,1
,1460,76,BLR,10,1,1
,1460,76,URY,0,1,1
,1460,76,IRQ,6,1,1
,1460,76,ITA,4,1,1
,1460,76,NZL,3,1,1
,1460,76,JPN,7,1,1
,1460,76,NLD,5,1,1
,1460,76,MWI,0,1,1
,1460,76,GIN,7,1,1
,1460,76,TCD,4,1,1
,1460,76,SWZ,0,1,1
,1460,76,PRY,2,1,1
,1460,76,IRL,1,1,1
,1460,76,CAF,3,1,1
,1460,76,SGP,2,1,1
,1460,76,LBR,0,1,1
,1460,76,LUX,4,1,1
,1460,76,MLI,4,1,1
,1460,76,DOM,0,1,1
,1460,76,CUB,0,1,1
,1460,76,NAM,0,1,1
,1460,76,RWA,4,1,1
,1460,76,AUT,0,1,1
,1460,76,SLV,0,1,1
,1460,76,CUW,0,1,1
,1460,76,BOL,0,1,1
,1460,76,TTO,0,1,1
,1460,76,TUR,1,1,1
,1460,76,SWE,2,1,1
,1460,76,IDN,0,1,1
,1460,76,MYS,1,1,1
,1460,76,STP,0,1,1
,1460,76,ATG,0,1,1
,1460,76,GNB,0,1,1
,1460,76,MDA,3,1,1
,1460,76,NOR,1,1,1
,1460,76,LCA,0,1,1
,1460,76,TZA,1,1,1
,1460,76,SDN,4,1,1
,1460,76,KOR,1,1,1
,1460,76,ROU,1,1,1
,1460,76,HKG,0,1,1
,1460,76,CHN,0,1,1
,1460,76,MUS,0,1,1
,1460,76,FIN,0,1,1
,1460,76,ISR,0,1,1
,1460,76,KWT,0,1,1
,1460,76,CZE,0,1,1
,1460,76,GUF,1,1,1
,1460,76,FJI,0,1,1
,1460,76,SLE,0,1,1
,1460,76,POL,0,1,1
,1460,76,MTQ,1,1,1
,1460,76,GUY,1,1,1
,1460,76,HUN,0,1,1
,1460,76,ARE,0,1,1
,1460,76,SAU,0,1,1
,1460,76,BHS,0,1,1
,1460,76,ABW,0,1,1
,1460,76,QAT,0,1,1
,1460,76,BGR,0,1,1
,1460,76,KAZ,2,1,1
,1460,76,VUT,0,1,1
,1460,76,SRB,0,1,1
,1460,76,TWN,0,1,1
,1460,76,GEO,0,1,1
,1460,76,JAM,0,1,1
,1460,76,DNK,0,1,1
,1460,76,GUM,0,1,1
,1460,76,LSO,0,1,1
,1460,76,OMN,1,1,1
,1460,76,HRV,0,1,1
,1460,76,SVK,0,1,1
,1460,76,NER,0,1,1
,1460,76,SSD,0,1,1
,1460,76,BRB,0,1,1
,1460,76,SYC,0,1,1
,1460,76,GRD,0,1,1
,1460,76,LVA,0,1,1
,1460,76,NPL,1,1,1
,1460,76,LKA,0,1,1
,1460,76,VNM,0,1,1
,1460,76,BHR,0,1,1
,1460,76,BLZ,0,1,1
,1460,76,SYR,0,1,1
,1460,76,LAO,0,1,1
,1460,76,AIA,0,1,1
,1460,76,TLS,1,1,1
,1460,76,BGD,0,1,1
,1460,76,GRC,0,1,1
,1460,76,EST,0,1,1
,1460,76,LBY,0,1,1
,1460,76,THA,0,1,1
,1460,76,MLT,0,1,1
,1460,76,ISL,0,1,1
,1460,76,PYF,0,1,1
,1460,76,CYP,1,1,1
,1460,76,WSM,1,1,1
,1460,76,GMB,1,1,1
,1460,76,SVN,0,1,1
,1460,76,GLP,0,1,1
,1460,76,BRN,0,1,1
,1460,76,BTN,0,1,1
,1460,76,CYM,0,1,1
