record_id,activitywindow_date_id,source_id,country,value,isOriginal
,563,30,GGG,68,1
,563,30,USA,19,1
,563,30,GTM,8,1
,563,30,MEX,5,1
,563,30,PHL,4,1
,563,30,SGP,4,1
,563,30,AUS,4,1
,563,30,ECU,3,1
,563,30,ARG,3,1
,563,30,CHL,3,1
,563,30,CRI,3,1
,563,30,IND,3,1
,563,30,PER,1,1
,563,30,NGA,1,1
,563,30,HKG,1,1
,563,30,MYS,1,1
,563,30,KEN,1,1
,563,30,KOR,1,1
,563,30,EGY,1,1
,563,30,CZE,1,1
,563,30,PRT,1,1
,563,30,COL,0,1
,563,30,BRA,0,1
,563,30,PAN,0,1
,563,30,VEN,0,1
,563,30,NZL,0,1
,563,30,HND,0,1
,563,30,CAN,0,1
,563,30,BOL,0,1
,563,30,SLV,0,1
,563,30,GBR,0,1
,563,30,IDN,0,1
,563,30,DOM,0,1
,563,30,ZAF,0,1
,563,30,IRN,0,1
,563,30,GHA,0,1
,563,30,PRI,0,1
,563,30,NLD,0,1
,563,30,DEU,0,1
,563,30,ESP,0,1
,563,30,FRA,0,1
,563,30,PAK,0,1
,563,30,URY,0,1
,563,30,FJI,0,1
,563,30,NIC,0,1
,563,30,ROU,0,1
,563,30,BLZ,0,1
,563,30,VNM,0,1
,563,30,UGA,0,1
,563,30,JPN,0,1
,563,30,BRB,0,1
,563,30,KHM,0,1
,563,30,ETH,0,1
,563,30,THA,0,1
,563,30,TUN,0,1
,563,30,BGD,0,1
,563,30,MAR,0,1
,563,30,CMR,0,1
,563,30,TTO,0,1
,563,30,UKR,0,1
,563,30,ARE,0,1
,563,30,PRY,0,1
,563,30,NPL,0,1
,563,30,ZMB,0,1
,563,30,RUS,0,1
,563,30,ITA,0,1
,563,30,CIV,0,1
,563,30,MNG,0,1
,563,30,SWE,0,1
,563,30,MMR,0,1
,563,30,TUR,0,1
,563,30,TZA,0,1
,563,30,SAU,0,1
,563,30,COD,0,1
,563,30,JOR,0,1
,563,30,GUY,0,1
,563,30,POL,0,1
,563,30,BGR,0,1
,563,30,SDN,0,1
,563,30,BEN,0,1
,563,30,AGO,0,1
,563,30,JAM,0,1
,563,30,NAM,0,1
,563,30,KWT,0,1
,563,30,ZWE,0,1
,563,30,DZA,0,1
,563,30,CUW,0,1
,563,30,ISR,0,1
,563,30,CUB,0,1
,563,30,SVN,0,1
,563,30,AUT,0,1
,563,30,CHN,0,1
,563,30,MDV,0,1
,563,30,SOM,0,1
,563,30,MUS,0,1
,563,30,HUN,0,1
,563,30,SRB,0,1
,563,30,SLE,0,1
,563,30,ALB,0,1
,563,30,VCT,0,1
,563,30,WSM,0,1
,563,30,PNG,0,1
,563,30,EST,0,1
,563,30,NOR,0,1
,563,30,RWA,0,1
,563,30,SEN,0,1
,563,30,VIR,0,1
,563,30,MLI,0,1
,563,30,BHR,0,1
,563,30,AZE,0,1
,563,30,FIN,0,1
,563,30,SVK,0,1
,563,30,LBN,0,1
,563,30,LBY,0,1
,563,30,KAZ,0,1
,563,30,KIR,0,1
,563,30,QAT,0,1
,563,30,UZB,0,1
,563,30,LBR,0,1
,563,30,BFA,0,1
,563,30,GUF,0,1
,563,30,IRQ,0,1
,563,30,GRC,0,1
,1460,30,GGG,306,1
,1460,30,USA,76,1
,1460,30,GTM,39,1
,1460,30,MEX,18,1
,1460,30,PHL,7,1
,1460,30,SGP,13,1
,1460,30,AUS,8,1
,1460,30,ECU,10,1
,1460,30,ARG,31,1
,1460,30,CHL,7,1
,1460,30,CRI,5,1
,1460,30,IND,6,1
,1460,30,PER,6,1
,1460,30,NGA,5,1
,1460,30,HKG,2,1
,1460,30,MYS,1,1
,1460,30,KEN,3,1
,1460,30,KOR,1,1
,1460,30,EGY,3,1
,1460,30,CZE,1,1
,1460,30,PRT,1,1
,1460,30,COL,18,1
,1460,30,BRA,9,1
,1460,30,PAN,0,1
,1460,30,VEN,5,1
,1460,30,NZL,0,1
,1460,30,HND,2,1
,1460,30,CAN,0,1
,1460,30,BOL,4,1
,1460,30,SLV,2,1
,1460,30,GBR,2,1
,1460,30,IDN,0,1
,1460,30,DOM,1,1
,1460,30,ZAF,0,1
,1460,30,IRN,0,1
,1460,30,GHA,3,1
,1460,30,PRI,1,1
,1460,30,NLD,3,1
,1460,30,DEU,2,1
,1460,30,ESP,1,1
,1460,30,FRA,2,1
,1460,30,PAK,0,1
,1460,30,URY,2,1
,1460,30,FJI,0,1
,1460,30,NIC,0,1
,1460,30,ROU,0,1
,1460,30,BLZ,0,1
,1460,30,VNM,0,1
,1460,30,UGA,1,1
,1460,30,JPN,1,1
,1460,30,BRB,1,1
,1460,30,KHM,0,1
,1460,30,ETH,0,1
,1460,30,THA,0,1
,1460,30,TUN,0,1
,1460,30,BGD,0,1
,1460,30,MAR,0,1
,1460,30,CMR,1,1
,1460,30,TTO,0,1
,1460,30,UKR,0,1
,1460,30,ARE,0,1
,1460,30,PRY,0,1
,1460,30,NPL,0,1
,1460,30,ZMB,0,1
,1460,30,RUS,0,1
,1460,30,ITA,0,1
,1460,30,CIV,0,1
,1460,30,MNG,0,1
,1460,30,SWE,0,1
,1460,30,MMR,0,1
,1460,30,TUR,0,1
,1460,30,TZA,1,1
