record_id,activitywindow_date_id,source_id,country,value,isOriginal
,578,95,GGG,392,1
,578,95,VEN,50,1
,578,95,MEX,56,1
,578,95,IDN,16,1
,578,95,USA,64,1
,578,95,COL,34,1
,578,95,ARG,24,1
,578,95,PHL,14,1
,578,95,GTM,8,1
,578,95,IND,2,1
,578,95,MYS,40,1
,578,95,SGP,4,1
,578,95,RUS,4,1
,578,95,NGA,2,1
,578,95,GHA,3,1
,578,95,CMR,10,1
,578,95,GBR,3,1
,578,95,BRA,4,1
,578,95,ZAF,2,1
,578,95,ECU,1,1
,578,95,KEN,1,1
,578,95,CAN,6,1
,578,95,AUS,2,1
,578,95,NZL,4,1
,578,95,KOR,0,1
,578,95,UGA,0,1
,578,95,DEU,1,1
,578,95,CRI,0,1
,578,95,CHN,1,1
,578,95,COD,0,1
,578,95,ARE,3,1
,578,95,FRA,6,1
,578,95,LBR,1,1
,578,95,EGY,1,1
,578,95,PAN,2,1
,578,95,LBN,1,1
,578,95,ROU,0,1
,578,95,THA,1,1
,578,95,CIV,3,1
,578,95,PER,1,1
,578,95,TUR,0,1
,578,95,SAU,1,1
,578,95,HKG,0,1
,578,95,GUY,0,1
,578,95,MDA,0,1
,578,95,GMB,0,1
,578,95,ZMB,0,1
,578,95,UKR,0,1
,578,95,CHL,0,1
,578,95,BEN,0,1
,578,95,DZA,0,1
,578,95,KAZ,0,1
,578,95,HND,2,1
,578,95,SLV,0,1
,578,95,NIC,0,1
,578,95,NLD,1,1
,578,95,POL,0,1
,578,95,VNM,0,1
,578,95,FJI,0,1
,578,95,ZWE,0,1
,578,95,KGZ,0,1
,578,95,TWN,0,1
,578,95,AGO,0,1
,578,95,JAM,0,1
,578,95,TGO,0,1
,578,95,CAF,0,1
,578,95,SYR,0,1
,578,95,ETH,1,1
,578,95,COG,0,1
,578,95,MDG,0,1
,578,95,PNG,0,1
,578,95,PRI,0,1
,578,95,TUN,0,1
,578,95,HUN,0,1
,578,95,SWZ,0,1
,578,95,GAB,1,1
,578,95,BOL,0,1
,578,95,JPN,0,1
,578,95,ITA,2,1
,578,95,MMR,0,1
,578,95,CHE,0,1
,578,95,TZA,1,1
,578,95,NPL,0,1
,578,95,MLI,0,1
,578,95,ALB,1,1
,578,95,BFA,0,1
,578,95,GRC,0,1
,578,95,ESP,0,1
,578,95,KWT,0,1
,578,95,BGR,0,1
,578,95,TTO,0,1
,578,95,RWA,0,1
,578,95,DOM,2,1
,578,95,BGD,0,1
,578,95,PAK,0,1
,578,95,SLE,1,1
,578,95,TLS,0,1
,578,95,SLB,0,1
,578,95,IRQ,0,1
,578,95,BRB,0,1
,578,95,MOZ,0,1
,578,95,BTN,0,1
,578,95,SUR,0,1
,578,95,TJK,0,1
,578,95,CZE,0,1
,578,95,CUB,0,1
,578,95,MUS,1,1
,578,95,JOR,0,1
,578,95,SVN,0,1
,578,95,LAO,0,1
,578,95,BEL,0,1
,578,95,GUM,0,1
,578,95,QAT,0,1
,578,95,BLZ,0,1
,578,95,IRL,0,1
,578,95,LTU,0,1
,578,95,TON,0,1
,578,95,FIN,1,1
,578,95,BLR,0,1
,578,95,KHM,0,1
,578,95,SDN,0,1
,578,95,NAM,0,1
,578,95,GIN,0,1
,578,95,SVK,0,1
,578,95,OMN,0,1
,578,95,SEN,0,1
,578,95,UZB,1,1
,578,95,MAR,1,1
,578,95,ISL,0,1
,578,95,DMA,0,1
,578,95,GRD,0,1
,578,95,LVA,0,1
,578,95,VGB,0,1
,578,95,SRB,0,1
,578,95,MNG,0,1
,578,95,HTI,0,1
,578,95,PLW,0,1
,578,95,PRY,0,1
,578,95,SWE,0,1
,578,95,BDI,0,1
,578,95,AUT,0,1
,578,95,BRN,0,1
,578,95,TCD,0,1
,578,95,MWI,0,1
,578,95,ISR,0,1
,578,95,NOR,0,1
,578,95,LKA,0,1
,578,95,STP,0,1
,578,95,SYC,0,1
,578,95,URY,0,1
,578,95,PRT,0,1
,578,95,LSO,0,1
,578,95,REU,0,1
,578,95,HRV,0,1
,578,95,PSE,0,1
,578,95,AIA,0,1
,578,95,CUW,0,1
,578,95,SOM,0,1
,578,95,MLT,0,1
,578,95,MTQ,0,1
,578,95,VCT,0,1
,578,95,CYM,0,1
,578,95,BWA,0,1
,578,95,BES,0,1
,578,95,DJI,0,1
,578,95,IRN,0,1
,578,95,LBY,0,1
,578,95,ARM,0,1
,578,95,BHR,0,1
,578,95,WSM,0,1
,578,95,NER,0,1
,578,95,GNB,0,1
,1475,95,GGG,1892,1
,1475,95,VEN,327,1
,1475,95,MEX,246,1
