record_id,activitywindow_date_id,source_id,country,value,isOriginal
,562,92,GGG,421,1
,562,92,IRN,0,1
,562,92,WSM,0,1
,562,92,AZE,0,1
,562,92,BHR,0,1
,562,92,ARM,0,1
,562,92,LBY,0,1
,562,92,GNB,0,1
,562,92,DJI,0,1
,562,92,MTQ,0,1
,562,92,VCT,0,1
,562,92,CYM,0,1
,562,92,NER,0,1
,562,92,BWA,0,1
,562,92,BES,0,1
,562,92,CUB,0,1
,562,92,LVA,0,1
,562,92,SRB,0,1
,562,92,VGB,0,1
,562,92,SOM,0,1
,562,92,HRV,0,1
,562,92,LSO,0,1
,562,92,AIA,0,1
,562,92,PSE,0,1
,562,92,CUW,0,1
,562,92,REU,0,1
,562,92,MLT,0,1
,562,92,GIN,0,1
,562,92,PRT,0,1
,562,92,FIN,0,1
,562,92,SDN,0,1
,562,92,SEN,0,1
,562,92,SYC,0,1
,562,92,STP,0,1
,562,92,KHM,0,1
,562,92,URY,0,1
,562,92,ISR,0,1
,562,92,LKA,0,1
,562,92,NOR,0,1
,562,92,LTU,0,1
,562,92,TON,0,1
,562,92,BTN,0,1
,562,92,BRN,0,1
,562,92,TCD,0,1
,562,92,BDI,0,1
,562,92,AUT,0,1
,562,92,SLE,0,1
,562,92,IRL,0,1
,562,92,BLZ,0,1
,562,92,BFA,0,1
,562,92,MWI,0,1
,562,92,ALB,0,1
,562,92,SWE,0,1
,562,92,SVN,0,1
,562,92,PLW,0,1
,562,92,LAO,0,1
,562,92,TGO,0,1
,562,92,TUR,0,1
,562,92,DOM,0,1
,562,92,PRY,0,1
,562,92,ITA,0,1
,562,92,HUN,0,1
,562,92,NLD,0,1
,562,92,AGO,0,1
,562,92,RWA,0,1
,562,92,HTI,0,1
,562,92,JOR,0,1
,562,92,TTO,0,1
,562,92,KWT,0,1
,562,92,MUS,0,1
,562,92,HND,0,1
,562,92,ESP,0,1
,562,92,MNG,0,1
,562,92,GRD,1,1
,562,92,OMN,0,1
,562,92,GRC,0,1
,562,92,TJK,1,1
,562,92,SVK,0,1
,562,92,BLR,0,1
,562,92,NAM,0,1
,562,92,IRQ,0,1
,562,92,BRB,1,1
,562,92,QAT,0,1
,562,92,GUM,0,1
,562,92,BGD,1,1
,562,92,BEL,0,1
,562,92,NPL,1,1
,562,92,CHE,0,1
,562,92,MMR,0,1
,562,92,KAZ,1,1
,562,92,JAM,0,1
,562,92,GAB,1,1
,562,92,KGZ,0,1
,562,92,PNG,0,1
,562,92,TWN,1,1
,562,92,ZWE,0,1
,562,92,COG,0,1
,562,92,SAU,0,1
,562,92,ETH,0,1
,562,92,CIV,0,1
,562,92,CZE,0,1
,562,92,MOZ,0,1
,562,92,SUR,0,1
,562,92,CAF,1,1
,562,92,SLB,0,1
,562,92,TLS,0,1
,562,92,PAK,1,1
,562,92,TZA,2,1
,562,92,MDA,0,1
,562,92,PRI,1,1
,562,92,BGR,0,1
,562,92,JPN,0,1
,562,92,EGY,0,1
,562,92,BOL,0,1
,562,92,MDG,2,1
,562,92,FJI,0,1
,562,92,PER,2,1
,562,92,ZMB,0,1
,562,92,CRI,0,1
,562,92,COD,0,1
,562,92,SWZ,1,1
,562,92,MLI,0,1
,562,92,TUN,0,1
,562,92,ROU,1,1
,562,92,DZA,0,1
,562,92,BEN,0,1
,562,92,SLV,0,1
,562,92,POL,0,1
,562,92,UKR,0,1
,562,92,THA,0,1
,562,92,ARE,2,1
,562,92,GUY,1,1
,562,92,VNM,0,1
,562,92,SYR,0,1
,562,92,NIC,0,1
,562,92,LBR,0,1
,562,92,CHL,1,1
,562,92,PAN,2,1
,562,92,KEN,2,1
,562,92,NZL,0,1
,562,92,GMB,1,1
,562,92,HKG,1,1
,562,92,DEU,0,1
,562,92,FRA,1,1
,562,92,RUS,1,1
,562,92,MYS,2,1
,562,92,NGA,1,1
,562,92,CHN,4,1
,562,92,LBN,4,1
,562,92,AUS,6,1
,562,92,KOR,1,1
,562,92,UGA,1,1
,562,92,CAN,6,1
,562,92,ZAF,3,1
,562,92,GHA,3,1
,562,92,CMR,12,1
,562,92,GBR,6,1
,562,92,BRA,5,1
,562,92,ECU,1,1
,562,92,SGP,9,1
,562,92,IND,4,1
,562,92,GTM,12,1
,562,92,PHL,19,1
,562,92,ARG,33,1
,562,92,USA,32,1
,562,92,COL,42,1
,562,92,MEX,59,1
,562,92,VEN,82,1
,562,92,IDN,43,1
,1459,92,GGG,2420,1
,1459,92,IRN,0,1
,1459,92,WSM,0,1
,1459,92,AZE,0,1
,1459,92,BHR,0,1
,1459,92,ARM,0,1
,1459,92,LBY,0,1
,1459,92,GNB,0,1
,1459,92,DJI,0,1
,1459,92,MTQ,0,1
,1459,92,VCT,0,1
,1459,92,CYM,0,1
,1459,92,NER,0,1
,1459,92,BWA,0,1
,1459,92,BES,0,1
,1459,92,CUB,0,1
,1459,92,LVA,0,1
,1459,92,SRB,0,1
,1459,92,VGB,0,1
,1459,92,SOM,0,1
,1459,92,HRV,0,1
,1459,92,LSO,0,1
,1459,92,AIA,0,1
,1459,92,PSE,0,1
,1459,92,CUW,0,1
,1459,92,REU,0,1
,1459,92,MLT,0,1
,1459,92,GIN,0,1
,1459,92,PRT,0,1
,1459,92,FIN,0,1
,1459,92,SDN,0,1
,1459,92,SEN,0,1
,1459,92,SYC,0,1
,1459,92,STP,0,1
,1459,92,KHM,0,1
,1459,92,URY,0,1
,1459,92,ISR,0,1
,1459,92,LKA,0,1
,1459,92,NOR,0,1
,1459,92,LTU,0,1
,1459,92,TON,0,1
,1459,92,BTN,0,1
,1459,92,BRN,0,1
,1459,92,TCD,0,1
,1459,92,BDI,0,1
,1459,92,AUT,0,1
,1459,92,SLE,0,1
,1459,92,IRL,0,1
,1459,92,BLZ,0,1
,1459,92,BFA,0,1
,1459,92,MWI,0,1
,1459,92,ALB,0,1
,1459,92,SWE,0,1
,1459,92,SVN,0,1
,1459,92,PLW,0,1
,1459,92,LAO,0,1
,1459,92,TGO,0,1
,1459,92,TUR,0,1
,1459,92,DOM,0,1
,1459,92,PRY,0,1
,1459,92,ITA,0,1
,1459,92,HUN,0,1
,1459,92,NLD,0,1
,1459,92,AGO,0,1
,1459,92,RWA,0,1
,1459,92,HTI,0,1
,1459,92,JOR,0,1
,1459,92,TTO,0,1
,1459,92,KWT,0,1
,1459,92,MUS,0,1
,1459,92,HND,0,1
,1459,92,ESP,0,1
,1459,92,MNG,1,1
,1459,92,GRD,1,1
,1459,92,OMN,1,1
,1459,92,GRC,1,1
,1459,92,TJK,1,1
,1459,92,SVK,1,1
,1459,92,BLR,1,1
,1459,92,NAM,1,1
,1459,92,IRQ,1,1
,1459,92,BRB,1,1
,1459,92,QAT,1,1
,1459,92,GUM,1,1
,1459,92,BGD,1,1
,1459,92,BEL,1,1
,1459,92,NPL,1,1
,1459,92,CHE,1,1
,1459,92,MMR,1,1
,1459,92,KAZ,1,1
,1459,92,JAM,1,1
,1459,92,GAB,1,1
,1459,92,KGZ,1,1
,1459,92,PNG,1,1
,1459,92,TWN,1,1
,1459,92,ZWE,1,1
,1459,92,COG,1,1
,1459,92,SAU,1,1
,1459,92,ETH,1,1
,1459,92,CIV,1,1
,1459,92,CZE,2,1
,1459,92,MOZ,2,1
,1459,92,SUR,2,1
,1459,92,CAF,2,1
,1459,92,SLB,2,1
,1459,92,TLS,2,1
,1459,92,PAK,2,1
,1459,92,TZA,2,1
,1459,92,MDA,2,1
,1459,92,PRI,2,1
,1459,92,BGR,2,1
,1459,92,JPN,2,1
,1459,92,EGY,2,1
,1459,92,BOL,2,1
,1459,92,MDG,2,1
,1459,92,FJI,2,1
,1459,92,PER,2,1
,1459,92,ZMB,2,1
,1459,92,CRI,2,1
,1459,92,COD,2,1
,1459,92,SWZ,3,1
,1459,92,MLI,3,1
,1459,92,TUN,3,1
,1459,92,ROU,3,1
,1459,92,DZA,3,1
,1459,92,BEN,3,1
,1459,92,SLV,3,1
,1459,92,POL,3,1
,1459,92,UKR,3,1
,1459,92,THA,3,1
,1459,92,ARE,3,1
,1459,92,GUY,4,1
,1459,92,VNM,4,1
,1459,92,SYR,5,1
,1459,92,NIC,5,1
,1459,92,LBR,5,1
,1459,92,CHL,5,1
,1459,92,PAN,5,1
,1459,92,KEN,5,1
,1459,92,NZL,5,1
,1459,92,GMB,6,1
,1459,92,HKG,6,1
,1459,92,DEU,6,1
,1459,92,FRA,7,1
,1459,92,RUS,7,1
,1459,92,MYS,7,1
,1459,92,NGA,7,1
,1459,92,CHN,8,1
,1459,92,LBN,9,1
,1459,92,AUS,10,1
,1459,92,KOR,10,1
,1459,92,UGA,11,1
,1459,92,CAN,14,1
,1459,92,ZAF,16,1
,1459,92,GHA,16,1
,1459,92,CMR,16,1
,1459,92,GBR,17,1
,1459,92,BRA,20,1
,1459,92,ECU,23,1
,1459,92,SGP,23,1
,1459,92,IND,41,1
,1459,92,GTM,85,1
,1459,92,PHL,99,1
,1459,92,ARG,153,1
,1459,92,USA,202,1
,1459,92,COL,204,1
,1459,92,MEX,274,1
,1459,92,VEN,371,1
,1459,92,IDN,608,1
,2356,92,GGG,6302,1
,2356,92,IRN,0,1
,2356,92,WSM,0,1
,2356,92,AZE,0,1
,2356,92,BHR,0,1
,2356,92,ARM,0,1
,2356,92,LBY,0,1
,2356,92,GNB,0,1
,2356,92,DJI,0,1
,2356,92,MTQ,0,1
,2356,92,VCT,0,1
,2356,92,CYM,0,1
,2356,92,NER,0,1
,2356,92,BWA,0,1
,2356,92,BES,0,1
,2356,92,CUB,1,1
,2356,92,LVA,1,1
,2356,92,SRB,1,1
,2356,92,VGB,1,1
,2356,92,SOM,0,1
,2356,92,HRV,0,1
,2356,92,LSO,0,1
,2356,92,AIA,0,1
,2356,92,PSE,0,1
,2356,92,CUW,0,1
,2356,92,REU,0,1
,2356,92,MLT,0,1
,2356,92,GIN,0,1
,2356,92,PRT,0,1
,2356,92,FIN,0,1
,2356,92,SDN,0,1
,2356,92,SEN,1,1
,2356,92,SYC,0,1
,2356,92,STP,0,1
,2356,92,KHM,1,1
,2356,92,URY,1,1
,2356,92,ISR,0,1
,2356,92,LKA,0,1
,2356,92,NOR,0,1
,2356,92,LTU,1,1
,2356,92,TON,2,1
,2356,92,BTN,2,1
,2356,92,BRN,0,1
,2356,92,TCD,0,1
,2356,92,BDI,0,1
,2356,92,AUT,0,1
,2356,92,SLE,1,1
,2356,92,IRL,2,1
,2356,92,BLZ,1,1
,2356,92,BFA,4,1
,2356,92,MWI,0,1
,2356,92,ALB,2,1
,2356,92,SWE,0,1
,2356,92,SVN,0,1
,2356,92,PLW,0,1
,2356,92,LAO,1,1
,2356,92,TGO,4,1
,2356,92,TUR,8,1
,2356,92,DOM,0,1
,2356,92,PRY,0,1
,2356,92,ITA,1,1
,2356,92,HUN,4,1
,2356,92,NLD,6,1
,2356,92,AGO,8,1
,2356,92,RWA,2,1
,2356,92,HTI,3,1
,2356,92,JOR,0,1
,2356,92,TTO,2,1
,2356,92,KWT,2,1
,2356,92,MUS,3,1
,2356,92,HND,4,1
,2356,92,ESP,3,1
,2356,92,MNG,1,1
,2356,92,GRD,1,1
,2356,92,OMN,1,1
,2356,92,GRC,1,1
,2356,92,TJK,1,1
,2356,92,SVK,1,1
,2356,92,BLR,1,1
,2356,92,NAM,1,1
,2356,92,IRQ,2,1
,2356,92,BRB,3,1
,2356,92,QAT,1,1
,2356,92,GUM,1,1
,2356,92,BGD,2,1
,2356,92,BEL,1,1
,2356,92,NPL,4,1
,2356,92,CHE,3,1
,2356,92,MMR,4,1
,2356,92,KAZ,5,1
,2356,92,JAM,5,1
,2356,92,GAB,1,1
,2356,92,KGZ,7,1
,2356,92,PNG,3,1
,2356,92,TWN,6,1
,2356,92,ZWE,4,1
,2356,92,COG,6,1
,2356,92,SAU,6,1
,2356,92,ETH,2,1
,2356,92,CIV,9,1
,2356,92,CZE,2,1
,2356,92,MOZ,2,1
,2356,92,SUR,2,1
,2356,92,CAF,5,1
,2356,92,SLB,2,1
,2356,92,TLS,3,1
,2356,92,PAK,2,1
,2356,92,TZA,2,1
,2356,92,MDA,8,1
,2356,92,PRI,8,1
,2356,92,BGR,2,1
,2356,92,JPN,7,1
,2356,92,EGY,14,1
,2356,92,BOL,3,1
,2356,92,MDG,5,1
,2356,92,FJI,5,1
,2356,92,PER,11,1
,2356,92,ZMB,7,1
,2356,92,CRI,17,1
,2356,92,COD,13,1
,2356,92,SWZ,4,1
,2356,92,MLI,5,1
,2356,92,TUN,4,1
,2356,92,ROU,7,1
,2356,92,DZA,6,1
,2356,92,BEN,8,1
,2356,92,SLV,5,1
,2356,92,POL,4,1
,2356,92,UKR,6,1
,2356,92,THA,10,1
,2356,92,ARE,19,1
,2356,92,GUY,7,1
,2356,92,VNM,8,1
,2356,92,SYR,5,1
,2356,92,NIC,6,1
,2356,92,LBR,12,1
,2356,92,CHL,7,1
,2356,92,PAN,11,1
,2356,92,KEN,40,1
,2356,92,NZL,29,1
,2356,92,GMB,8,1
,2356,92,HKG,10,1
,2356,92,DEU,22,1
,2356,92,FRA,7,1
,2356,92,RUS,78,1
,2356,92,MYS,42,1
,2356,92,NGA,54,1
,2356,92,CHN,20,1
,2356,92,LBN,12,1
,2356,92,AUS,45,1
,2356,92,KOR,29,1
,2356,92,UGA,58,1
,2356,92,CAN,35,1
,2356,92,ZAF,38,1
,2356,92,GHA,47,1
,2356,92,CMR,34,1
,2356,92,GBR,43,1
,2356,92,BRA,44,1
,2356,92,ECU,35,1
,2356,92,SGP,80,1
,2356,92,IND,140,1
,2356,92,GTM,212,1
,2356,92,PHL,397,1
,2356,92,ARG,465,1
,2356,92,USA,739,1
,2356,92,COL,634,1
,2356,92,MEX,832,1
,2356,92,VEN,851,1
,2356,92,IDN,812,1
,3253,92,GGG,17384,1
,3253,92,IRN,1,1
,3253,92,WSM,1,1
,3253,92,AZE,1,1
,3253,92,BHR,1,1
,3253,92,ARM,1,1
,3253,92,LBY,1,1
,3253,92,GNB,1,1
,3253,92,DJI,1,1
,3253,92,MTQ,1,1
,3253,92,VCT,1,1
,3253,92,CYM,1,1
,3253,92,NER,1,1
,3253,92,BWA,1,1
,3253,92,BES,1,1
,3253,92,CUB,1,1
,3253,92,LVA,1,1
,3253,92,SRB,1,1
,3253,92,VGB,1,1
,3253,92,SOM,2,1
,3253,92,HRV,2,1
,3253,92,LSO,2,1
,3253,92,AIA,2,1
,3253,92,PSE,2,1
,3253,92,CUW,2,1
,3253,92,REU,2,1
,3253,92,MLT,2,1
,3253,92,GIN,2,1
