record_id,activitywindow_date_id,source_id,country,value,isOriginal
,565,50,GGG,759935,1
,565,50,USA,207256,1
,565,50,BRA,71048,1
,565,50,MEX,6534,1
,565,50,IND,54140,1
,565,50,TUR,34792,1
,565,50,COL,5447,1
,565,50,IDN,32115,1
,565,50,NGA,41503,1
,565,50,EGY,18259,1
,565,50,POL,9724,1
,565,50,ROU,17732,1
,565,50,HUN,6368,1
,565,50,PER,1891,1
,565,50,ECU,1888,1
,565,50,PHL,22985,1
,565,50,VEN,2901,1
,565,50,FRA,7880,1
,565,50,CHL,911,1
,565,50,GBR,10948,1
,565,50,CAN,14937,1
,565,50,RUS,13735,1
,565,50,COD,7826,1
,565,50,MAR,3123,1
,565,50,SVK,2711,1
,565,50,GTM,1084,1
,565,50,ZAF,5414,1
,565,50,DZA,5040,1
,565,50,CMR,5543,1
,565,50,AUS,5216,1
,565,50,AGO,3470,1
,565,50,DEU,6190,1
,565,50,KEN,5358,1
,565,50,HND,436,1
,565,50,UGA,4406,1
,565,50,CRI,682,1
,565,50,PAK,3621,1
,565,50,ETH,4719,1
,565,50,LBN,4710,1
,565,50,CIV,3762,1
,565,50,GHA,3137,1
,565,50,SGP,4113,1
,565,50,ZMB,2617,1
,565,50,PRT,1403,1
,565,50,JOR,2608,1
,565,50,MOZ,2012,1
,565,50,UKR,3980,1
,565,50,JPN,1571,1
,565,50,BEN,2200,1
,565,50,NIC,247,1
,565,50,BGR,3172,1
,565,50,ITA,5418,1
,565,50,MYS,1838,1
,565,50,PAN,508,1
,565,50,TUN,1706,1
,565,50,VNM,1800,1
,565,50,ESP,2459,1
,565,50,MDA,2445,1
,565,50,IRQ,2040,1
,565,50,ARG,1465,1
,565,50,YEM,3458,1
,565,50,NLD,1753,1
,565,50,BFA,2028,1
,565,50,BEL,951,1
,565,50,NZL,1442,1
,565,50,BLR,1478,1
,565,50,AZE,937,1
,565,50,THA,1330,1
,565,50,PRI,325,1
,565,50,BGD,1525,1
,565,50,HKG,984,1
,565,50,MDG,1324,1
,565,50,CHE,1092,1
,565,50,CHN,422,1
,565,50,GIN,1329,1
,565,50,IRL,825,1
,565,50,BDI,766,1
,565,50,SEN,790,1
,565,50,GAB,362,1
,565,50,ALB,1764,1
,565,50,KOR,976,1
,565,50,ARE,950,1
,565,50,AUT,623,1
,565,50,SWE,824,1
,565,50,RWA,1791,1
,565,50,CZE,437,1
,565,50,MLI,954,1
,565,50,MWI,413,1
,565,50,CPV,342,1
,565,50,TWN,665,1
,565,50,KAZ,760,1
,565,50,UZB,1275,1
,565,50,HTI,970,1
,565,50,LBR,927,1
,565,50,TGO,1580,1
,565,50,ZWE,511,1
,565,50,JAM,792,1
,565,50,SAU,573,1
,565,50,SRB,666,1
,565,50,GRC,618,1
,565,50,MMR,630,1
,565,50,AFG,419,1
,565,50,COG,288,1
,565,50,HRV,328,1
,565,50,PNG,206,1
,565,50,TZA,535,1
,565,50,FIN,445,1
,565,50,NPL,544,1
,565,50,DOM,420,1
,565,50,URY,109,1
,565,50,TTO,490,1
,565,50,SDN,939,1
,565,50,KGZ,582,1
,565,50,MNG,714,1
,565,50,PRY,165,1
,565,50,GEO,287,1
,565,50,TCD,184,1
,565,50,SLV,184,1
,565,50,NER,381,1
,565,50,NOR,301,1
,565,50,IRN,41,1
,565,50,ISR,281,1
,565,50,ARM,297,1
,565,50,LKA,337,1
,565,50,BWA,177,1
,565,50,KWT,262,1
,565,50,LTU,362,1
,565,50,MUS,260,1
,565,50,BOL,180,1
,565,50,LAO,78,1
,565,50,NAM,233,1
,565,50,QAT,248,1
,565,50,SVN,273,1
,565,50,LUX,202,1
,565,50,KHM,158,1
,565,50,MKD,276,1
,565,50,DNK,215,1
,565,50,BHS,213,1
,565,50,SYR,180,1
,565,50,GNQ,26,1
,565,50,LBY,89,1
,565,50,SWZ,116,1
,565,50,OMN,157,1
,565,50,CUB,36,1
,565,50,GNB,119,1
,565,50,TJK,207,1
,565,50,BIH,128,1
,565,50,CYP,100,1
,565,50,FJI,154,1
,565,50,SLE,167,1
,565,50,CAF,179,1
,565,50,REU,119,1
,565,50,LCA,45,1
,565,50,BRB,127,1
,565,50,BHR,103,1
,565,50,LVA,136,1
,565,50,GUY,137,1
,565,50,SOM,89,1
,565,50,EST,147,1
,565,50,PSE,90,1
,565,50,MTQ,79,1
,565,50,LSO,64,1
,565,50,BLZ,113,1
,565,50,SSD,77,1
,565,50,MNE,120,1
,565,50,MLT,86,1
