record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,569,76,GGG,918,1,1
,569,76,BRA,654,1,1
,569,76,COL,8,1,1
,569,76,MEX,10,1,1
,569,76,USA,36,1,1
,569,76,VEN,7,1,1
,569,76,PER,1,1,1
,569,76,ECU,1,1,1
,569,76,AGO,31,1,1
,569,76,NGA,5,1,1
,569,76,MOZ,15,1,1
,569,76,CHL,3,1,1
,569,76,GTM,1,1,1
,569,76,RUS,15,1,1
,569,76,EGY,10,1,1
,569,76,GBR,7,1,1
,569,76,HND,0,1,1
,569,76,CRI,2,1,1
,569,76,MAR,4,1,1
,569,76,PAN,0,1,1
,569,76,PRT,8,1,1
,569,76,CIV,5,1,1
,569,76,ZAF,2,1,1
,569,76,COD,5,1,1
,569,76,CMR,2,1,1
,569,76,NIC,1,1,1
,569,76,FRA,3,1,1
,569,76,DZA,8,1,1
,569,76,CAN,5,1,1
,569,76,BEN,6,1,1
,569,76,UGA,0,1,1
,569,76,GHA,0,1,1
,569,76,PRI,0,1,1
,569,76,YEM,11,1,1
,569,76,LBN,2,1,1
,569,76,PNG,0,1,1
,569,76,KEN,1,1,1
,569,76,DEU,0,1,1
,569,76,ESP,0,1,1
,569,76,ARG,0,1,1
,569,76,JOR,1,1,1
,569,76,GAB,2,1,1
,569,76,ETH,0,1,1
,569,76,ZMB,0,1,1
,569,76,AUS,3,1,1
,569,76,HTI,2,1,1
,569,76,MDG,3,1,1
,569,76,CPV,3,1,1
,569,76,BWA,0,1,1
,569,76,UKR,5,1,1
,569,76,COG,0,1,1
,569,76,IND,0,1,1
,569,76,PHL,2,1,1
,569,76,BFA,0,1,1
,569,76,TGO,0,1,1
,569,76,PAK,2,1,1
,569,76,GNQ,0,1,1
,569,76,ZWE,0,1,1
,569,76,CHE,2,1,1
,569,76,SEN,1,1,1
,569,76,TUN,1,1,1
,569,76,BEL,1,1,1
,569,76,BDI,1,1,1
,569,76,URY,0,1,1
,569,76,BLR,0,1,1
,569,76,IRQ,3,1,1
,569,76,JPN,3,1,1
,569,76,ITA,0,1,1
,569,76,NZL,0,1,1
,569,76,NLD,1,1,1
,569,76,MWI,0,1,1
,569,76,GIN,0,1,1
,569,76,TCD,0,1,1
,569,76,SWZ,0,1,1
,569,76,PRY,1,1,1
,569,76,IRL,0,1,1
,569,76,CAF,2,1,1
,569,76,LBR,0,1,1
,569,76,SGP,0,1,1
,569,76,LUX,0,1,1
,569,76,MLI,1,1,1
,569,76,DOM,0,1,1
,569,76,CUB,0,1,1
,569,76,NAM,0,1,1
,569,76,RWA,1,1,1
,569,76,AUT,0,1,1
,569,76,SLV,0,1,1
,569,76,TTO,0,1,1
,569,76,SWE,1,1,1
,569,76,TUR,1,1,1
,569,76,CUW,0,1,1
,569,76,BOL,0,1,1
,569,76,MYS,2,1,1
,569,76,IDN,0,1,1
,569,76,STP,1,1,1
,569,76,ATG,0,1,1
,569,76,GNB,0,1,1
,569,76,MDA,0,1,1
,569,76,NOR,0,1,1
,569,76,LCA,0,1,1
,569,76,HKG,1,1,1
,569,76,TZA,0,1,1
,569,76,MUS,1,1,1
,569,76,SDN,0,1,1
,569,76,ROU,0,1,1
,569,76,KOR,0,1,1
,569,76,CHN,0,1,1
,569,76,KWT,1,1,1
,569,76,FIN,0,1,1
,569,76,ISR,0,1,1
,569,76,CZE,0,1,1
,569,76,GUF,0,1,1
,569,76,FJI,0,1,1
,569,76,POL,0,1,1
,569,76,MTQ,0,1,1
,569,76,GUY,0,1,1
,569,76,ARE,0,1,1
,569,76,SAU,0,1,1
,569,76,BHS,0,1,1
,569,76,ABW,0,1,1
,569,76,HUN,0,1,1
,569,76,QAT,0,1,1
,569,76,SLE,0,1,1
,569,76,BGR,0,1,1
,569,76,KAZ,0,1,1
,569,76,VUT,0,1,1
,569,76,SRB,0,1,1
,569,76,GEO,0,1,1
,569,76,JAM,0,1,1
,569,76,DNK,0,1,1
,569,76,GUM,0,1,1
,569,76,LSO,0,1,1
,569,76,OMN,0,1,1
,569,76,HRV,0,1,1
,569,76,SVK,0,1,1
,569,76,NER,0,1,1
,569,76,SSD,0,1,1
,569,76,BRB,0,1,1
,569,76,SYC,0,1,1
,569,76,TWN,0,1,1
,569,76,GRD,0,1,1
,569,76,LVA,0,1,1
,569,76,NPL,0,1,1
,569,76,LKA,0,1,1
,569,76,VNM,0,1,1
,569,76,BHR,0,1,1
,569,76,BLZ,0,1,1
,569,76,SYR,0,1,1
,569,76,LAO,0,1,1
