record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,581,76,GGG,829,1,1
,581,76,BRA,588,1,1
,581,76,COL,2,1,1
,581,76,MEX,12,1,1
,581,76,USA,45,1,1
,581,76,VEN,5,1,1
,581,76,PER,3,1,1
,581,76,ECU,2,1,1
,581,76,AGO,26,1,1
,581,76,NGA,5,1,1
,581,76,MOZ,11,1,1
,581,76,CHL,2,1,1
,581,76,GTM,0,1,1
,581,76,EGY,16,1,1
,581,76,RUS,12,1,1
,581,76,GBR,4,1,1
,581,76,HND,0,1,1
,581,76,CRI,0,1,1
,581,76,MAR,4,1,1
,581,76,PAN,2,1,1
,581,76,PRT,2,1,1
,581,76,CIV,2,1,1
,581,76,ZAF,3,1,1
,581,76,COD,8,1,1
,581,76,CMR,3,1,1
,581,76,DZA,2,1,1
,581,76,NIC,0,1,1
,581,76,FRA,4,1,1
,581,76,CAN,2,1,1
,581,76,BEN,2,1,1
,581,76,UGA,3,1,1
,581,76,GHA,0,1,1
,581,76,YEM,12,1,1
,581,76,PRI,1,1,1
,581,76,LBN,5,1,1
,581,76,KEN,3,1,1
,581,76,PNG,1,1,1
,581,76,DEU,1,1,1
,581,76,ESP,0,1,1
,581,76,JOR,1,1,1
,581,76,ARG,2,1,1
,581,76,ETH,2,1,1
,581,76,ZMB,1,1,1
,581,76,GAB,0,1,1
,581,76,AUS,0,1,1
,581,76,HTI,1,1,1
,581,76,CPV,0,1,1
,581,76,MDG,1,1,1
,581,76,UKR,2,1,1
,581,76,BWA,0,1,1
,581,76,COG,0,1,1
,581,76,IND,0,1,1
,581,76,PHL,0,1,1
,581,76,TGO,2,1,1
,581,76,BFA,1,1,1
,581,76,PAK,0,1,1
,581,76,GNQ,0,1,1
,581,76,ZWE,0,1,1
,581,76,CHE,1,1,1
,581,76,TUN,3,1,1
,581,76,SEN,1,1,1
,581,76,BEL,2,1,1
,581,76,BDI,0,1,1
,581,76,URY,0,1,1
,581,76,IRQ,0,1,1
,581,76,BLR,2,1,1
,581,76,ITA,1,1,1
,581,76,JPN,0,1,1
,581,76,NZL,0,1,1
,581,76,NLD,1,1,1
,581,76,MWI,0,1,1
,581,76,GIN,0,1,1
,581,76,TCD,0,1,1
,581,76,SWZ,0,1,1
,581,76,IRL,1,1,1
,581,76,PRY,0,1,1
,581,76,CAF,2,1,1
,581,76,LBR,0,1,1
,581,76,SGP,1,1,1
,581,76,MLI,0,1,1
,581,76,LUX,0,1,1
,581,76,CUB,1,1,1
,581,76,DOM,0,1,1
,581,76,RWA,0,1,1
