record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,574,76,GGG,945,1,1
,574,76,BRA,666,1,1
,574,76,COL,7,1,1
,574,76,MEX,18,1,1
,574,76,USA,32,1,1
,574,76,VEN,15,1,1
,574,76,PER,6,1,1
,574,76,ECU,3,1,1
,574,76,AGO,23,1,1
,574,76,NGA,10,1,1
,574,76,MOZ,13,1,1
,574,76,CHL,1,1,1
,574,76,GTM,1,1,1
,574,76,EGY,14,1,1
,574,76,RUS,15,1,1
,574,76,GBR,5,1,1
,574,76,HND,0,1,1
,574,76,CRI,3,1,1
,574,76,MAR,3,1,1
,574,76,PAN,0,1,1
,574,76,PRT,4,1,1
,574,76,CIV,5,1,1
,574,76,ZAF,5,1,1
,574,76,COD,4,1,1
,574,76,CMR,1,1,1
,574,76,DZA,13,1,1
,574,76,NIC,1,1,1
,574,76,FRA,1,1,1
,574,76,CAN,4,1,1
,574,76,BEN,2,1,1
,574,76,UGA,3,1,1
,574,76,GHA,1,1,1
,574,76,PRI,0,1,1
,574,76,YEM,14,1,1
,574,76,LBN,6,1,1
,574,76,KEN,1,1,1
,574,76,PNG,1,1,1
,574,76,DEU,3,1,1
,574,76,ESP,0,1,1
,574,76,JOR,3,1,1
,574,76,ARG,0,1,1
,574,76,GAB,0,1,1
,574,76,ETH,0,1,1
,574,76,ZMB,1,1,1
,574,76,AUS,1,1,1
,574,76,HTI,2,1,1
,574,76,CPV,2,1,1
,574,76,MDG,1,1,1
,574,76,UKR,4,1,1
,574,76,BWA,0,1,1
,574,76,COG,2,1,1
,574,76,IND,1,1,1
,574,76,PHL,4,1,1
,574,76,TGO,2,1,1
,574,76,BFA,0,1,1
,574,76,PAK,0,1,1
,574,76,GNQ,1,1,1
,574,76,ZWE,0,1,1
,574,76,CHE,0,1,1
,574,76,SEN,1,1,1
,574,76,TUN,0,1,1
,574,76,BEL,1,1,1
,574,76,BDI,0,1,1
,574,76,URY,0,1,1
,574,76,IRQ,2,1,1
,574,76,BLR,0,1,1
,574,76,JPN,1,1,1
,574,76,ITA,0,1,1
,574,76,NZL,1,1,1
,574,76,NLD,0,1,1
,574,76,MWI,0,1,1
,574,76,GIN,0,1,1
,574,76,TCD,0,1,1
,574,76,SWZ,0,1,1
,574,76,PRY,1,1,1
,574,76,IRL,1,1,1
,574,76,CAF,0,1,1
,574,76,LBR,0,1,1
,574,76,MLI,1,1,1
,574,76,LUX,0,1,1
,574,76,SGP,0,1,1
,574,76,DOM,0,1,1
,574,76,CUB,0,1,1
,574,76,NAM,0,1,1
,574,76,RWA,0,1,1
,574,76,AUT,0,1,1
,574,76,SLV,0,1,1
,574,76,TTO,0,1,1
,574,76,SWE,0,1,1
,574,76,TUR,0,1,1
,574,76,BOL,0,1,1
,574,76,MYS,1,1,1
,574,76,CUW,0,1,1
,574,76,IDN,0,1,1
,574,76,STP,1,1,1
,574,76,ATG,0,1,1
,574,76,GNB,0,1,1
,574,76,MDA,0,1,1
,574,76,HKG,1,1,1
,574,76,NOR,0,1,1
,574,76,LCA,0,1,1
,574,76,SDN,1,1,1
,574,76,MUS,0,1,1
,574,76,ROU,0,1,1
,574,76,KOR,0,1,1
,574,76,CHN,0,1,1
,574,76,KWT,1,1,1
,574,76,FIN,0,1,1
,574,76,ISR,0,1,1
,574,76,CZE,0,1,1
,574,76,FJI,1,1,1
,574,76,GUF,0,1,1
,574,76,TZA,0,1,1
,574,76,VUT,1,1,1
,574,76,GUY,0,1,1
,574,76,ARE,0,1,1
,574,76,SAU,0,1,1
,574,76,BHS,0,1,1
,574,76,ABW,0,1,1
,574,76,HUN,0,1,1
,574,76,QAT,0,1,1
,574,76,BGR,0,1,1
,574,76,POL,0,1,1
,574,76,KAZ,0,1,1
,574,76,MTQ,0,1,1
,574,76,SRB,0,1,1
,574,76,GEO,0,1,1
,574,76,JAM,0,1,1
,574,76,DNK,0,1,1
,574,76,GUM,0,1,1
,574,76,LSO,0,1,1
,574,76,SLE,0,1,1
,574,76,SYR,1,1,1
,574,76,OMN,0,1,1
,574,76,HRV,0,1,1
,574,76,SVK,0,1,1
,574,76,NER,0,1,1
,574,76,SSD,0,1,1
,574,76,BRB,0,1,1
,574,76,SYC,0,1,1
,574,76,GRD,0,1,1
,574,76,LVA,0,1,1
,574,76,NPL,0,1,1
,574,76,LKA,0,1,1
,574,76,VNM,0,1,1
,574,76,BHR,0,1,1
,574,76,TWN,0,1,1
,574,76,BLZ,0,1,1
,574,76,LAO,0,1,1
,574,76,AIA,0,1,1
,574,76,TLS,0,1,1
,574,76,BGD,0,1,1
,574,76,GRC,0,1,1
,574,76,EST,0,1,1
,574,76,LBY,0,1,1
,574,76,THA,0,1,1
,574,76,MLT,0,1,1
,574,76,PYF,0,1,1
,574,76,CYP,0,1,1
,574,76,GMB,0,1,1
,574,76,WSM,0,1,1
,574,76,GLP,0,1,1
,574,76,AFG,0,1,1
,574,76,CYM,0,1,1
,574,76,MMR,0,1,1
,574,76,DMA,0,1,1
,574,76,MRT,0,1,1
,574,76,DJI,0,1,1
,574,76,COM,0,1,1
,574,76,ISL,0,1,1
,574,76,MNP,0,1,1
,574,76,SOM,0,1,1
,574,76,ALB,0,1,1
,574,76,BTN,0,1,1
,574,76,KGZ,0,1,1
,574,76,BRN,0,1,1
,574,76,MKD,0,1,1
,574,76,NU2,0,1,1
,574,76,MAC,0,1,1
,574,76,PSE,0,1,1
,574,76,MNE,0,1,1
,574,76,SVN,0,1,1
,574,76,MDV,0,1,1
,1471,76,GGG,3336,1,1
,1471,76,BRA,2188,1,1
,1471,76,COL,25,1,1
,1471,76,MEX,38,1,1
,1471,76,USA,150,1,1
,1471,76,VEN,32,1,1
,1471,76,PER,8,1,1
,1471,76,ECU,8,1,1
,1471,76,AGO,114,1,1
,1471,76,NGA,31,1,1
,1471,76,MOZ,54,1,1
,1471,76,CHL,9,1,1
,1471,76,GTM,4,1,1
,1471,76,EGY,49,1,1
,1471,76,RUS,51,1,1
,1471,76,GBR,20,1,1
,1471,76,HND,1,1,1
,1471,76,CRI,3,1,1
,1471,76,MAR,24,1,1
,1471,76,PAN,1,1,1
,1471,76,PRT,25,1,1
,1471,76,CIV,22,1,1
,1471,76,ZAF,9,1,1
,1471,76,COD,41,1,1
,1471,76,CMR,12,1,1
,1471,76,DZA,31,1,1
,1471,76,NIC,3,1,1
,1471,76,FRA,16,1,1
,1471,76,CAN,15,1,1
,1471,76,BEN,22,1,1
,1471,76,UGA,7,1,1
,1471,76,GHA,2,1,1
,1471,76,PRI,1,1,1
,1471,76,YEM,52,1,1
,1471,76,LBN,22,1,1
,1471,76,KEN,3,1,1
,1471,76,PNG,1,1,1
,1471,76,DEU,9,1,1
,1471,76,ESP,0,1,1
,1471,76,JOR,10,1,1
,1471,76,ARG,4,1,1
,1471,76,GAB,3,1,1
,1471,76,ETH,0,1,1
,1471,76,ZMB,1,1,1
,1471,76,AUS,10,1,1
,1471,76,HTI,16,1,1
,1471,76,CPV,7,1,1
,1471,76,MDG,17,1,1
,1471,76,UKR,13,1,1
,1471,76,BWA,1,1,1
,1471,76,COG,7,1,1
,1471,76,IND,1,1,1
,1471,76,PHL,6,1,1
,1471,76,TGO,17,1,1
,1471,76,BFA,4,1,1
,1471,76,PAK,3,1,1
,1471,76,GNQ,1,1,1
,1471,76,ZWE,1,1,1
,1471,76,CHE,5,1,1
,1471,76,SEN,4,1,1
,1471,76,TUN,7,1,1
,1471,76,BEL,4,1,1
,1471,76,BDI,5,1,1
,1471,76,URY,0,1,1
,1471,76,IRQ,8,1,1
,1471,76,BLR,6,1,1
,1471,76,JPN,8,1,1
,1471,76,ITA,2,1,1
,1471,76,NZL,3,1,1
,1471,76,NLD,3,1,1
,1471,76,MWI,0,1,1
,1471,76,GIN,5,1,1
,1471,76,TCD,3,1,1
,1471,76,SWZ,0,1,1
,1471,76,PRY,3,1,1
,1471,76,IRL,2,1,1
,1471,76,CAF,4,1,1
,1471,76,LBR,0,1,1
,1471,76,MLI,5,1,1
,1471,76,LUX,3,1,1
,1471,76,SGP,1,1,1
,1471,76,DOM,0,1,1
,1471,76,CUB,0,1,1
,1471,76,NAM,0,1,1
,1471,76,RWA,2,1,1
,1471,76,AUT,0,1,1
,1471,76,SLV,0,1,1
,1471,76,TTO,0,1,1
,1471,76,SWE,3,1,1
,1471,76,TUR,1,1,1
,1471,76,BOL,0,1,1
,1471,76,MYS,3,1,1
,1471,76,CUW,0,1,1
,1471,76,IDN,0,1,1
,1471,76,STP,2,1,1
,1471,76,ATG,0,1,1
,1471,76,GNB,0,1,1
,1471,76,MDA,1,1,1
,1471,76,HKG,2,1,1
,1471,76,NOR,1,1,1
,1471,76,LCA,0,1,1
,1471,76,SDN,4,1,1
,1471,76,MUS,1,1,1
,1471,76,ROU,1,1,1
,1471,76,KOR,0,1,1
,1471,76,CHN,0,1,1
,1471,76,KWT,1,1,1
,1471,76,FIN,0,1,1
,1471,76,ISR,0,1,1
,1471,76,CZE,0,1,1
,1471,76,FJI,1,1,1
,1471,76,GUF,1,1,1
,1471,76,TZA,1,1,1
,1471,76,VUT,1,1,1
,1471,76,GUY,0,1,1
,1471,76,ARE,0,1,1
,1471,76,SAU,0,1,1
,1471,76,BHS,0,1,1
,1471,76,ABW,0,1,1
,1471,76,HUN,0,1,1
,1471,76,QAT,0,1,1
,1471,76,BGR,0,1,1
