record_id,activitywindow_date_id,source_id,country,value,isOriginal
,556,50,GGG,696440,1
,556,50,USA,188384,1
,556,50,BRA,49577,1
,556,50,MEX,7388,1
,556,50,TUR,29724,1
,556,50,IND,34537,1
,556,50,COL,5267,1
,556,50,IDN,25645,1
,556,50,NGA,38514,1
,556,50,EGY,20131,1
,556,50,POL,15116,1
,556,50,ROU,12831,1
,556,50,HUN,13229,1
,556,50,PER,1868,1
,556,50,ECU,1910,1
,556,50,PHL,23027,1
,556,50,VEN,3144,1
,556,50,FRA,7421,1
,556,50,CHL,843,1
,556,50,GBR,11575,1
,556,50,CAN,13425,1
,556,50,RUS,9471,1
,556,50,COD,6224,1
,556,50,MAR,4066,1
,556,50,SVK,3925,1
,556,50,GTM,1085,1
,556,50,ZAF,5813,1
,556,50,DZA,5084,1
,556,50,CMR,5547,1
,556,50,AUS,5420,1
,556,50,AGO,4785,1
,556,50,DEU,5771,1
,556,50,KEN,5576,1
,556,50,HND,458,1
,556,50,UGA,2657,1
,556,50,CRI,672,1
,556,50,PAK,3990,1
,556,50,ETH,4223,1
,556,50,LBN,6744,1
,556,50,CIV,4212,1
,556,50,GHA,3755,1
,556,50,SGP,4331,1
,556,50,ZMB,3023,1
,556,50,PRT,1197,1
,556,50,MOZ,3602,1
,556,50,JOR,2436,1
,556,50,UKR,3479,1
,556,50,JPN,2682,1
,556,50,NIC,304,1
,556,50,BGR,3325,1
,556,50,BEN,2391,1
,556,50,ITA,3684,1
,556,50,MYS,1993,1
,556,50,PAN,568,1
,556,50,TUN,1723,1
,556,50,VNM,2215,1
,556,50,ESP,1681,1
,556,50,MDA,1984,1
,556,50,ARG,1449,1
,556,50,IRQ,2238,1
,556,50,YEM,3751,1
,556,50,NLD,1654,1
,556,50,BFA,1632,1
,556,50,BEL,981,1
,556,50,NZL,1410,1
,556,50,BLR,1052,1
,556,50,THA,1061,1
,556,50,AZE,1011,1
,556,50,PRI,315,1
,556,50,HKG,868,1
,556,50,BGD,1950,1
,556,50,MDG,1450,1
,556,50,CHE,960,1
,556,50,CHN,417,1
,556,50,IRL,957,1
,556,50,GIN,1752,1
,556,50,SEN,1396,1
,556,50,BDI,865,1
,556,50,GAB,461,1
,556,50,ALB,926,1
,556,50,KOR,989,1
,556,50,ARE,810,1
,556,50,AUT,751,1
,556,50,SWE,740,1
,556,50,CZE,551,1
,556,50,RWA,2132,1
,556,50,MWI,302,1
,556,50,MLI,1227,1
,556,50,CPV,453,1
,556,50,KAZ,862,1
,556,50,TWN,580,1
,556,50,HTI,1320,1
,556,50,UZB,1247,1
,556,50,LBR,1026,1
,556,50,ZWE,517,1
,556,50,JAM,819,1
,556,50,TGO,2240,1
,556,50,SAU,554,1
,556,50,SRB,444,1
,556,50,GRC,585,1
,556,50,MMR,330,1
,556,50,AFG,404,1
,556,50,COG,301,1
,556,50,HRV,383,1
,556,50,TZA,611,1
,556,50,PNG,188,1
,556,50,FIN,539,1
,556,50,DOM,433,1
,556,50,NPL,571,1
,556,50,URY,71,1
,556,50,TTO,603,1
,556,50,KGZ,674,1
,556,50,SDN,1096,1
,556,50,MNG,731,1
,556,50,PRY,203,1
,556,50,GEO,332,1
,556,50,TCD,268,1
,556,50,SLV,208,1
,556,50,NER,379,1
,556,50,NOR,297,1
,556,50,IRN,61,1
,556,50,ISR,281,1
,556,50,ARM,305,1
,556,50,LKA,312,1
,556,50,BWA,189,1
,556,50,KWT,246,1
,556,50,LTU,334,1
,556,50,BOL,228,1
,556,50,MUS,265,1
,556,50,LAO,84,1
,556,50,NAM,233,1
,556,50,QAT,224,1
,556,50,SVN,356,1
,556,50,LUX,134,1
,556,50,KHM,206,1
,556,50,DNK,210,1
,556,50,MKD,204,1
,556,50,GNQ,20,1
,556,50,BHS,271,1
,556,50,SYR,188,1
,556,50,LBY,77,1
,556,50,SWZ,111,1
,556,50,OMN,182,1
,556,50,CUB,37,1
,556,50,GNB,136,1
,556,50,TJK,213,1
,556,50,SLE,140,1
,556,50,BIH,135,1
,556,50,CYP,115,1
,556,50,FJI,160,1
,556,50,REU,116,1
,556,50,CAF,152,1
,556,50,LCA,64,1
,556,50,BRB,128,1
,556,50,BHR,135,1
,556,50,SOM,125,1
,556,50,LVA,141,1
,556,50,GUY,162,1
,556,50,EST,126,1
,556,50,PSE,95,1
,556,50,MTQ,79,1
,556,50,LSO,76,1
,556,50,BLZ,111,1
,556,50,SSD,141,1
,556,50,MNE,75,1
,556,50,MLT,75,1
,556,50,CUW,37,1
,556,50,STP,80,1
,556,50,GLP,53,1
,556,50,GUM,59,1
,556,50,GRD,36,1
,556,50,ATG,36,1
,556,50,BRN,52,1
,556,50,MAC,38,1
,556,50,TKM,20,1
,556,50,MDV,34,1
,556,50,BTN,36,1
,556,50,SUR,81,1
,556,50,GUF,22,1
,556,50,CYM,40,1
,556,50,VCT,29,1
,556,50,ISL,28,1
,556,50,NU2,24,1
,556,50,GMB,69,1
,556,50,DJI,14,1
,556,50,PYF,9,1
,556,50,MRT,43,1
,556,50,VUT,23,1
,556,50,TLS,37,1
,556,50,BMU,29,1
,556,50,NCL,12,1
,556,50,JEY,41,1
,556,50,SYC,19,1
,556,50,ABW,20,1
,556,50,VIR,22,1
,556,50,DMA,24,1
,556,50,SLB,34,1
,556,50,AIA,12,1
,556,50,TCA,15,1
,556,50,MCO,16,1
,556,50,WSM,16,1
,556,50,KNA,11,1
,556,50,TON,16,1
,556,50,SXM,18,1
,556,50,VGB,13,1
,556,50,COM,4,1
,556,50,IMN,10,1
,556,50,MNP,13,1
,556,50,GGY,11,1
,556,50,GIB,4,1
,556,50,FRO,12,1
,556,50,FSM,12,1
,556,50,GRL,10,1
,556,50,PLW,6,1
,556,50,BES,0,1
,556,50,MAF,9,1
,556,50,AND,3,1
,556,50,COK,5,1
,556,50,MHL,2,1
,556,50,KIR,4,1
,556,50,LIE,1,1
,556,50,NRU,0,1
,556,50,MYT,3,1
,556,50,ERI,0,1
,556,50,VAT,1,1
,556,50,SMR,0,1
,556,50,ALA,0,1
,556,50,WLF,2,1
,556,50,FLK,1,1
,556,50,SPM,1,1
,556,50,ASM,1,1
,556,50,TUV,0,1
,556,50,IOT,0,1
,556,50,MSR,0,1
,556,50,NFK,0,1
,556,50,NIU,0,1
,556,50,TKL,0,1
,556,50,PRK,0,1
,556,50,SHN,0,1
,556,50,BLM,0,1
,556,50,CCK,0,1
,1453,50,GGG,2925489,1
,1453,50,USA,746525,1
,1453,50,BRA,220202,1
,1453,50,MEX,29812,1
,1453,50,TUR,239962,1
,1453,50,IND,117973,1
,1453,50,COL,22209,1
,1453,50,IDN,88002,1
,1453,50,NGA,171080,1
,1453,50,EGY,67658,1
,1453,50,POL,100210,1
,1453,50,ROU,49241,1
,1453,50,HUN,34429,1
,1453,50,PER,7446,1
,1453,50,ECU,9580,1
,1453,50,PHL,80966,1
,1453,50,VEN,14591,1
,1453,50,FRA,33211,1
,1453,50,CHL,4269,1
,1453,50,GBR,46836,1
,1453,50,CAN,50546,1
,1453,50,RUS,50384,1
,1453,50,COD,22101,1
,1453,50,MAR,12106,1
,1453,50,SVK,18586,1
,1453,50,GTM,6255,1
,1453,50,ZAF,25970,1
,1453,50,DZA,15254,1
,1453,50,CMR,25180,1
,1453,50,AUS,23742,1
,1453,50,AGO,16981,1
,1453,50,DEU,28661,1
,1453,50,KEN,23560,1
,1453,50,HND,3102,1
,1453,50,UGA,16287,1
,1453,50,CRI,3198,1
,1453,50,PAK,15924,1
,1453,50,ETH,18449,1
,1453,50,LBN,18425,1
,1453,50,CIV,18338,1
,1453,50,GHA,18171,1
,1453,50,SGP,18066,1
,1453,50,ZMB,14255,1
,1453,50,PRT,3737,1
,1453,50,MOZ,12379,1
,1453,50,JOR,7430,1
,1453,50,UKR,15625,1
,1453,50,JPN,10642,1
,1453,50,NIC,1981,1
,1453,50,BGR,14295,1
,1453,50,BEN,9250,1
,1453,50,ITA,17733,1
,1453,50,MYS,8505,1
,1453,50,PAN,2207,1
,1453,50,TUN,5941,1
,1453,50,VNM,9385,1
,1453,50,ESP,7711,1
,1453,50,MDA,7475,1
,1453,50,ARG,6136,1
,1453,50,IRQ,6877,1
,1453,50,YEM,9415,1
,1453,50,NLD,7381,1
,1453,50,BFA,6157,1
,1453,50,BEL,4398,1
,1453,50,NZL,5463,1
,1453,50,BLR,5430,1
,1453,50,THA,4204,1
,1453,50,AZE,4955,1
,1453,50,PRI,1366,1
,1453,50,HKG,4422,1
,1453,50,BGD,9164,1
,1453,50,MDG,5105,1
,1453,50,CHE,4318,1
,1453,50,CHN,1839,1
,1453,50,IRL,3683,1
,1453,50,GIN,7789,1
,1453,50,SEN,4027,1
,1453,50,BDI,3510,1
,1453,50,GAB,1739,1
,1453,50,ALB,4400,1
,1453,50,KOR,4010,1
,1453,50,ARE,3450,1
,1453,50,AUT,3243,1
,1453,50,SWE,3208,1
,1453,50,CZE,3007,1
,1453,50,RWA,7198,1
,1453,50,MWI,1704,1
,1453,50,MLI,3845,1
,1453,50,CPV,1737,1
,1453,50,KAZ,3446,1
,1453,50,TWN,2008,1
,1453,50,HTI,3966,1
,1453,50,UZB,4868,1
,1453,50,LBR,3770,1
,1453,50,ZWE,2129,1
,1453,50,JAM,3595,1
,1453,50,TGO,5970,1
,1453,50,SAU,2349,1
,1453,50,SRB,2061,1
,1453,50,GRC,2695,1
,1453,50,MMR,1389,1
,1453,50,AFG,1719,1
,1453,50,COG,1139,1
,1453,50,HRV,1619,1
,1453,50,TZA,2236,1
,1453,50,PNG,790,1
,1453,50,FIN,2375,1
,1453,50,DOM,1625,1
,1453,50,NPL,2164,1
,1453,50,URY,734,1
,1453,50,TTO,2230,1
,1453,50,KGZ,2355,1
,1453,50,SDN,3732,1
,1453,50,MNG,2534,1
,1453,50,PRY,877,1
,1453,50,GEO,1530,1
,1453,50,TCD,876,1
,1453,50,SLV,952,1
,1453,50,NER,1624,1
,1453,50,NOR,1388,1
,1453,50,IRN,452,1
,1453,50,ISR,1105,1
,1453,50,ARM,1277,1
,1453,50,LKA,1499,1
,1453,50,BWA,858,1
,1453,50,KWT,963,1
,1453,50,LTU,1346,1
,1453,50,BOL,994,1
,1453,50,MUS,1153,1
,1453,50,LAO,356,1
,1453,50,NAM,1061,1
,1453,50,QAT,921,1
,1453,50,SVN,1272,1
,1453,50,LUX,530,1
,1453,50,KHM,670,1
,1453,50,DNK,968,1
,1453,50,MKD,816,1
,1453,50,GNQ,172,1
,1453,50,BHS,1178,1
,1453,50,SYR,740,1
,1453,50,LBY,487,1
,1453,50,SWZ,536,1
,1453,50,OMN,620,1
,1453,50,CUB,126,1
,1453,50,GNB,518,1
,1453,50,TJK,1036,1
,1453,50,SLE,655,1
,1453,50,BIH,562,1
,1453,50,CYP,508,1
,1453,50,FJI,691,1
,1453,50,REU,476,1
,1453,50,CAF,475,1
,1453,50,LCA,267,1
,1453,50,BRB,632,1
,1453,50,BHR,471,1
,1453,50,SOM,475,1
,1453,50,LVA,537,1
,1453,50,GUY,627,1
,1453,50,EST,497,1
,1453,50,PSE,339,1
,1453,50,MTQ,339,1
,1453,50,LSO,304,1
,1453,50,BLZ,433,1
,1453,50,SSD,523,1
,1453,50,MNE,585,1
,1453,50,MLT,316,1
,1453,50,CUW,221,1
,1453,50,STP,286,1
,1453,50,GLP,204,1
,1453,50,GUM,253,1
,1453,50,GRD,147,1
,1453,50,ATG,85,1
,1453,50,BRN,187,1
,1453,50,MAC,192,1
,1453,50,TKM,84,1
,1453,50,MDV,191,1
,1453,50,BTN,162,1
,1453,50,SUR,247,1
,1453,50,GUF,121,1
,1453,50,CYM,156,1
,1453,50,VCT,157,1
,1453,50,ISL,156,1
,1453,50,NU2,137,1
,1453,50,GMB,209,1
,1453,50,DJI,55,1
,1453,50,PYF,77,1
,1453,50,MRT,218,1
,1453,50,VUT,90,1
,1453,50,TLS,201,1
,1453,50,BMU,120,1
,1453,50,NCL,91,1
,1453,50,JEY,131,1
,1453,50,SYC,107,1
,1453,50,ABW,80,1
,1453,50,VIR,95,1
,1453,50,DMA,102,1
,1453,50,SLB,116,1
,1453,50,AIA,57,1
,1453,50,TCA,83,1
,1453,50,MCO,74,1
,1453,50,WSM,114,1
,1453,50,KNA,59,1
,1453,50,TON,87,1
,1453,50,SXM,68,1
,1453,50,VGB,62,1
,1453,50,COM,19,1
,1453,50,IMN,52,1
,1453,50,MNP,39,1
,1453,50,GGY,50,1
,1453,50,GIB,29,1
,1453,50,FRO,38,1
,1453,50,FSM,45,1
,1453,50,GRL,43,1
,1453,50,PLW,34,1
,1453,50,BES,28,1
,1453,50,MAF,20,1
,1453,50,AND,10,1
,1453,50,COK,22,1
,1453,50,MHL,16,1
,1453,50,KIR,16,1
,1453,50,LIE,6,1
,1453,50,NRU,9,1
,1453,50,MYT,6,1
,1453,50,ERI,5,1
,1453,50,VAT,4,1
,1453,50,SMR,0,1
,1453,50,ALA,3,1
,1453,50,WLF,3,1
,1453,50,FLK,3,1
,1453,50,SPM,2,1
,1453,50,ASM,3,1
,1453,50,TUV,1,1
,1453,50,IOT,1,1
,1453,50,MSR,1,1
,1453,50,NFK,1,1
,1453,50,NIU,0,1
,1453,50,TKL,0,1
,1453,50,PRK,0,1
,1453,50,SHN,0,1
,1453,50,BLM,0,1
,1453,50,CCK,0,1
,2350,50,GGG,10522270,1
,2350,50,USA,2259151,1
,2350,50,BRA,668033,1
,2350,50,MEX,526063,1
,2350,50,TUR,693168,1
,2350,50,IND,772155,1
,2350,50,COL,277276,1
,2350,50,IDN,491879,1
,2350,50,NGA,559638,1
,2350,50,EGY,178702,1
,2350,50,POL,250972,1
,2350,50,ROU,121932,1
,2350,50,HUN,79468,1
,2350,50,PER,90302,1
,2350,50,ECU,161127,1
,2350,50,PHL,252496,1
,2350,50,VEN,143100,1
,2350,50,FRA,93571,1
,2350,50,CHL,87689,1
,2350,50,GBR,134059,1
,2350,50,CAN,146384,1
,2350,50,RUS,127306,1
,2350,50,COD,70129,1
,2350,50,MAR,34052,1
,2350,50,SVK,47839,1
,2350,50,GTM,80081,1
,2350,50,ZAF,76147,1
,2350,50,DZA,59858,1
,2350,50,CMR,79381,1
,2350,50,AUS,72538,1
,2350,50,AGO,57880,1
,2350,50,DEU,71207,1
,2350,50,KEN,66627,1
,2350,50,HND,74187,1
,2350,50,UGA,63917,1
,2350,50,CRI,59600,1
,2350,50,PAK,45423,1
,2350,50,ETH,64360,1
,2350,50,LBN,41400,1
,2350,50,CIV,50845,1
,2350,50,GHA,60895,1
,2350,50,SGP,51734,1
,2350,50,ZMB,51380,1
,2350,50,PRT,9831,1
,2350,50,MOZ,38237,1
,2350,50,JOR,21184,1
,2350,50,UKR,38777,1
,2350,50,JPN,30790,1
,2350,50,NIC,33728,1
,2350,50,BGR,37587,1
,2350,50,BEN,30597,1
,2350,50,ITA,37840,1
,2350,50,MYS,23136,1
,2350,50,PAN,32845,1
,2350,50,TUN,17049,1
,2350,50,VNM,27481,1
,2350,50,ESP,18254,1
,2350,50,MDA,17841,1
,2350,50,ARG,17062,1
,2350,50,IRQ,21715,1
,2350,50,YEM,19779,1
,2350,50,NLD,23104,1
,2350,50,BFA,19704,1
,2350,50,BEL,11721,1
,2350,50,NZL,15733,1
,2350,50,BLR,16200,1
,2350,50,THA,13349,1
,2350,50,AZE,21188,1
,2350,50,PRI,7071,1
,2350,50,HKG,12586,1
,2350,50,BGD,25317,1
,2350,50,MDG,14578,1
,2350,50,CHE,12803,1
,2350,50,CHN,5558,1
,2350,50,IRL,10679,1
,2350,50,GIN,26642,1
,2350,50,SEN,11387,1
,2350,50,BDI,11690,1
,2350,50,GAB,6556,1
,2350,50,ALB,11021,1
,2350,50,KOR,11669,1
,2350,50,ARE,10674,1
,2350,50,AUT,8707,1
,2350,50,SWE,9543,1
,2350,50,CZE,6724,1
,2350,50,RWA,20867,1
,2350,50,MWI,7820,1
,2350,50,MLI,11285,1
,2350,50,CPV,5524,1
,2350,50,KAZ,10174,1
,2350,50,TWN,7528,1
,2350,50,HTI,12013,1
,2350,50,UZB,12361,1
,2350,50,LBR,11460,1
,2350,50,ZWE,6362,1
,2350,50,JAM,9927,1
,2350,50,TGO,14801,1
,2350,50,SAU,7139,1
,2350,50,SRB,5899,1
,2350,50,GRC,7240,1
,2350,50,MMR,4420,1
,2350,50,AFG,4707,1
,2350,50,COG,3725,1
,2350,50,HRV,4939,1
,2350,50,TZA,6643,1
,2350,50,PNG,2537,1
,2350,50,FIN,8153,1
,2350,50,DOM,5524,1
,2350,50,NPL,6353,1
,2350,50,URY,2103,1
,2350,50,TTO,6200,1
,2350,50,KGZ,7079,1
,2350,50,SDN,8277,1
,2350,50,MNG,6765,1
,2350,50,PRY,2591,1
,2350,50,GEO,4167,1
,2350,50,TCD,2181,1
,2350,50,SLV,6295,1
,2350,50,NER,4975,1
,2350,50,NOR,3833,1
,2350,50,IRN,1518,1
,2350,50,ISR,3425,1
,2350,50,ARM,3315,1
,2350,50,LKA,4125,1
,2350,50,BWA,2515,1
,2350,50,KWT,3060,1
,2350,50,LTU,3011,1
,2350,50,BOL,2934,1
,2350,50,MUS,3159,1
,2350,50,LAO,1031,1
,2350,50,NAM,3330,1
,2350,50,QAT,2856,1
,2350,50,SVN,3094,1
,2350,50,LUX,1385,1
,2350,50,KHM,1742,1
,2350,50,DNK,2692,1
,2350,50,MKD,1997,1
,2350,50,GNQ,2342,1
,2350,50,BHS,3279,1
,2350,50,SYR,2289,1
,2350,50,LBY,1990,1
,2350,50,SWZ,1641,1
,2350,50,OMN,1850,1
,2350,50,CUB,538,1
,2350,50,GNB,1740,1
,2350,50,TJK,2383,1
,2350,50,SLE,1879,1
,2350,50,BIH,1532,1
,2350,50,CYP,1544,1
,2350,50,FJI,2067,1
,2350,50,REU,1421,1
,2350,50,CAF,1363,1
,2350,50,LCA,665,1
,2350,50,BRB,1822,1
,2350,50,BHR,1435,1
,2350,50,SOM,1104,1
,2350,50,LVA,1414,1
,2350,50,GUY,1643,1
,2350,50,EST,1343,1
,2350,50,PSE,952,1
,2350,50,MTQ,883,1
,2350,50,LSO,901,1
,2350,50,BLZ,1215,1
,2350,50,SSD,1327,1
,2350,50,MNE,1272,1
,2350,50,MLT,869,1
,2350,50,CUW,640,1
,2350,50,STP,727,1
,2350,50,GLP,619,1
,2350,50,GUM,734,1
,2350,50,GRD,408,1
,2350,50,ATG,237,1
,2350,50,BRN,601,1
,2350,50,MAC,558,1
,2350,50,TKM,865,1
,2350,50,MDV,607,1
,2350,50,BTN,492,1
,2350,50,SUR,681,1
,2350,50,GUF,353,1
,2350,50,CYM,449,1
,2350,50,VCT,421,1
,2350,50,ISL,405,1
,2350,50,NU2,173,1
,2350,50,GMB,552,1
,2350,50,DJI,165,1
,2350,50,PYF,277,1
,2350,50,MRT,541,1
,2350,50,VUT,293,1
,2350,50,TLS,482,1
,2350,50,BMU,347,1
,2350,50,NCL,288,1
,2350,50,JEY,375,1
,2350,50,SYC,283,1
,2350,50,ABW,228,1
,2350,50,VIR,300,1
,2350,50,DMA,304,1
,2350,50,SLB,364,1
,2350,50,AIA,173,1
,2350,50,TCA,257,1
,2350,50,MCO,259,1
,2350,50,WSM,282,1
,2350,50,KNA,169,1
,2350,50,TON,192,1
,2350,50,SXM,177,1
,2350,50,VGB,190,1
,2350,50,COM,43,1
,2350,50,IMN,131,1
,2350,50,MNP,102,1
,2350,50,GGY,129,1
,2350,50,GIB,72,1
,2350,50,FRO,93,1
,2350,50,FSM,104,1
,2350,50,GRL,111,1
,2350,50,PLW,79,1
,2350,50,BES,71,1
,2350,50,MAF,43,1
,2350,50,AND,26,1
,2350,50,COK,60,1
,2350,50,MHL,38,1
,2350,50,KIR,49,1
,2350,50,LIE,32,1
,2350,50,NRU,30,1
,2350,50,MYT,24,1
,2350,50,ERI,10,1
,2350,50,VAT,9,1
,2350,50,SMR,3,1
,2350,50,ALA,3,1
,2350,50,WLF,6,1
,2350,50,FLK,4,1
,2350,50,SPM,7,1
,2350,50,ASM,10,1
,2350,50,TUV,5,1
,2350,50,IOT,4,1
,2350,50,MSR,3,1
,2350,50,NFK,1,1
,2350,50,NIU,2,1
,2350,50,TKL,0,1
,2350,50,PRK,1,1
,2350,50,SHN,0,1
,2350,50,BLM,1,1
,2350,50,CCK,0,1
,3247,50,GGG,57922503,1
,3247,50,USA,10394461,1
,3247,50,BRA,6542031,1
,3247,50,MEX,3967129,1
,3247,50,TUR,2779056,1
,3247,50,IND,2724835,1
,3247,50,COL,2354602,1
,3247,50,IDN,2307168,1
,3247,50,NGA,2255087,1
,3247,50,EGY,1437494,1
,3247,50,POL,1402163,1
,3247,50,ROU,1175306,1
,3247,50,HUN,916428,1
,3247,50,PER,914511,1
,3247,50,ECU,862581,1
,3247,50,PHL,755688,1
,3247,50,VEN,744982,1
,3247,50,FRA,744006,1
,3247,50,CHL,718938,1
,3247,50,GBR,702080,1
,3247,50,CAN,679715,1
,3247,50,RUS,610228,1
,3247,50,COD,446495,1
,3247,50,MAR,436580,1
,3247,50,SVK,404240,1
,3247,50,GTM,398208,1
,3247,50,ZAF,377166,1
,3247,50,DZA,365886,1
,3247,50,CMR,359198,1
,3247,50,AUS,344666,1
,3247,50,AGO,343079,1
,3247,50,DEU,337314,1
,3247,50,KEN,331620,1
,3247,50,HND,328504,1
,3247,50,UGA,315452,1
,3247,50,CRI,305251,1
,3247,50,PAK,295916,1
,3247,50,ETH,278407,1
,3247,50,LBN,270588,1
,3247,50,CIV,264422,1
,3247,50,GHA,259500,1
,3247,50,SGP,253311,1
,3247,50,ZMB,218535,1
,3247,50,PRT,215623,1
,3247,50,MOZ,211155,1
,3247,50,JOR,209713,1
,3247,50,UKR,205538,1
,3247,50,JPN,198969,1
,3247,50,NIC,170917,1
,3247,50,BGR,167179,1
,3247,50,BEN,166805,1
,3247,50,ITA,164323,1
,3247,50,MYS,162287,1
,3247,50,PAN,156868,1
,3247,50,TUN,152690,1
,3247,50,VNM,147114,1
,3247,50,ESP,144252,1
,3247,50,MDA,124663,1
,3247,50,ARG,107874,1
,3247,50,IRQ,107183,1
,3247,50,YEM,100473,1
,3247,50,NLD,98484,1
,3247,50,BFA,92626,1
,3247,50,BEL,83004,1
,3247,50,NZL,79833,1
,3247,50,BLR,76572,1
,3247,50,THA,76521,1
,3247,50,AZE,75646,1
,3247,50,PRI,74822,1
,3247,50,HKG,73089,1
,3247,50,BGD,71811,1
,3247,50,MDG,69615,1
,3247,50,CHE,69548,1
,3247,50,CHN,62185,1
,3247,50,IRL,59036,1
,3247,50,GIN,57965,1
,3247,50,SEN,57033,1
,3247,50,BDI,56885,1
,3247,50,GAB,56164,1
,3247,50,ALB,54365,1
,3247,50,KOR,53669,1
,3247,50,ARE,52227,1
,3247,50,AUT,51629,1
,3247,50,SWE,50003,1
,3247,50,CZE,48935,1
,3247,50,RWA,45694,1
,3247,50,MWI,45339,1
,3247,50,MLI,44852,1
,3247,50,CPV,42446,1
,3247,50,KAZ,39561,1
,3247,50,TWN,39204,1
,3247,50,HTI,37940,1
,3247,50,UZB,37766,1
,3247,50,LBR,36692,1
,3247,50,ZWE,35997,1
,3247,50,JAM,35852,1
,3247,50,TGO,35528,1
,3247,50,SAU,34726,1
,3247,50,SRB,34495,1
,3247,50,GRC,33056,1
,3247,50,MMR,32554,1
,3247,50,AFG,30869,1
,3247,50,COG,30728,1
,3247,50,HRV,30437,1
,3247,50,TZA,29735,1
,3247,50,PNG,29580,1
,3247,50,FIN,28887,1
,3247,50,DOM,27821,1
,3247,50,NPL,27386,1
,3247,50,URY,26051,1
,3247,50,TTO,24840,1
,3247,50,KGZ,22710,1
,3247,50,SDN,22309,1
