record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,575,76,GGG,919,1,1
,575,76,BRA,636,1,1
,575,76,COL,8,1,1
,575,76,MEX,21,1,1
,575,76,USA,36,1,1
,575,76,VEN,16,1,1
,575,76,PER,7,1,1
,575,76,ECU,4,1,1
,575,76,AGO,21,1,1
,575,76,NGA,9,1,1
,575,76,MOZ,14,1,1
,575,76,CHL,1,1,1
,575,76,GTM,1,1,1
,575,76,EGY,13,1,1
,575,76,RUS,14,1,1
,575,76,GBR,6,1,1
,575,76,HND,0,1,1
,575,76,CRI,2,1,1
,575,76,MAR,5,1,1
,575,76,PAN,0,1,1
,575,76,PRT,3,1,1
,575,76,CIV,4,1,1
,575,76,ZAF,5,1,1
,575,76,COD,5,1,1
,575,76,CMR,1,1,1
,575,76,DZA,13,1,1
,575,76,NIC,1,1,1
,575,76,FRA,0,1,1
,575,76,CAN,4,1,1
,575,76,BEN,1,1,1
,575,76,UGA,4,1,1
,575,76,GHA,1,1,1
,575,76,PRI,0,1,1
,575,76,YEM,14,1,1
,575,76,LBN,6,1,1
,575,76,KEN,2,1,1
,575,76,PNG,1,1,1
,575,76,DEU,3,1,1
,575,76,ESP,0,1,1
,575,76,JOR,3,1,1
,575,76,ARG,0,1,1
,575,76,ETH,0,1,1
,575,76,GAB,0,1,1
,575,76,ZMB,1,1,1
,575,76,AUS,1,1,1
,575,76,HTI,2,1,1
,575,76,MDG,1,1,1
,575,76,CPV,1,1,1
,575,76,UKR,3,1,1
,575,76,BWA,0,1,1
,575,76,COG,2,1,1
,575,76,IND,1,1,1
,575,76,PHL,2,1,1
,575,76,TGO,2,1,1
,575,76,BFA,0,1,1
,575,76,PAK,0,1,1
,575,76,GNQ,1,1,1
,575,76,ZWE,0,1,1
,575,76,CHE,0,1,1
,575,76,TUN,1,1,1
,575,76,SEN,1,1,1
,575,76,BEL,1,1,1
,575,76,BDI,0,1,1
,575,76,URY,0,1,1
,575,76,IRQ,1,1,1
,575,76,BLR,0,1,1
,575,76,JPN,0,1,1
,575,76,ITA,0,1,1
,575,76,NZL,1,1,1
,575,76,NLD,0,1,1
,575,76,MWI,0,1,1
,575,76,GIN,0,1,1
,575,76,TCD,0,1,1
,575,76,SWZ,0,1,1
,575,76,PRY,1,1,1
,575,76,IRL,1,1,1
,575,76,CAF,1,1,1
,575,76,LBR,0,1,1
,575,76,MLI,1,1,1
,575,76,LUX,0,1,1
,575,76,SGP,0,1,1
,575,76,DOM,0,1,1
,575,76,CUB,0,1,1
,575,76,NAM,0,1,1
,575,76,RWA,0,1,1
,575,76,AUT,0,1,1
,575,76,SLV,0,1,1
,575,76,TTO,0,1,1
,575,76,SWE,0,1,1
,575,76,TUR,0,1,1
,575,76,BOL,0,1,1
,575,76,MYS,1,1,1
,575,76,CUW,0,1,1
,575,76,IDN,0,1,1
,575,76,STP,1,1,1
,575,76,ATG,0,1,1
,575,76,GNB,0,1,1
,575,76,MDA,0,1,1
,575,76,HKG,1,1,1
,575,76,NOR,0,1,1
,575,76,LCA,0,1,1
,575,76,SDN,1,1,1
,575,76,MUS,0,1,1
,575,76,KOR,0,1,1
,575,76,CHN,0,1,1
,575,76,KWT,1,1,1
,575,76,ROU,0,1,1
,575,76,FIN,0,1,1
,575,76,ISR,0,1,1
,575,76,CZE,0,1,1
,575,76,FJI,1,1,1
,575,76,GUF,0,1,1
,575,76,TZA,0,1,1
,575,76,VUT,1,1,1
,575,76,GUY,0,1,1
,575,76,ARE,0,1,1
,575,76,SAU,0,1,1
,575,76,BHS,0,1,1
,575,76,ABW,0,1,1
,575,76,HUN,0,1,1
,575,76,QAT,0,1,1
,575,76,BGR,0,1,1
,575,76,POL,0,1,1
,575,76,KAZ,0,1,1
,575,76,MTQ,0,1,1
,575,76,SRB,0,1,1
,575,76,GEO,0,1,1
,575,76,JAM,0,1,1
,575,76,DNK,0,1,1
,575,76,GUM,0,1,1
,575,76,LSO,0,1,1
,575,76,SLE,0,1,1
,575,76,SYR,1,1,1
,575,76,OMN,0,1,1
,575,76,HRV,0,1,1
,575,76,SVK,0,1,1
,575,76,NER,0,1,1
,575,76,SSD,0,1,1
,575,76,BRB,0,1,1
,575,76,SYC,0,1,1
,575,76,GRD,0,1,1
,575,76,LVA,0,1,1
,575,76,NPL,0,1,1
,575,76,LKA,0,1,1
,575,76,VNM,0,1,1
,575,76,BHR,0,1,1
,575,76,TWN,0,1,1
,575,76,BLZ,0,1,1
,575,76,LAO,0,1,1
,575,76,AIA,0,1,1
,575,76,TLS,0,1,1
,575,76,BGD,0,1,1
,575,76,GRC,0,1,1
,575,76,EST,0,1,1
,575,76,LBY,0,1,1
,575,76,THA,0,1,1
,575,76,MLT,0,1,1
,575,76,PYF,0,1,1
,575,76,CYP,0,1,1
,575,76,GMB,0,1,1
,575,76,WSM,0,1,1
,575,76,GLP,0,1,1
,575,76,AFG,0,1,1
,575,76,CYM,0,1,1
,575,76,MMR,0,1,1
,575,76,DMA,0,1,1
,575,76,MRT,0,1,1
,575,76,DJI,0,1,1
,575,76,COM,0,1,1
,575,76,ISL,0,1,1
,575,76,MNP,0,1,1
,575,76,SOM,0,1,1
,575,76,ALB,0,1,1
,575,76,BTN,0,1,1
,575,76,KGZ,0,1,1
,575,76,BRN,0,1,1
,575,76,MKD,0,1,1
,575,76,NU2,0,1,1
,575,76,MAC,0,1,1
,575,76,PSE,0,1,1
,575,76,MNE,0,1,1
,575,76,SVN,0,1,1
,575,76,MDV,0,1,1
,1472,76,GGG,3378,1,1
,1472,76,BRA,2226,1,1
,1472,76,COL,25,1,1
,1472,76,MEX,40,1,1
,1472,76,USA,155,1,1
,1472,76,VEN,33,1,1
,1472,76,PER,8,1,1
,1472,76,ECU,9,1,1
,1472,76,AGO,111,1,1
,1472,76,NGA,30,1,1
,1472,76,MOZ,53,1,1
,1472,76,CHL,9,1,1
,1472,76,GTM,4,1,1
,1472,76,EGY,50,1,1
,1472,76,RUS,52,1,1
,1472,76,GBR,20,1,1
,1472,76,HND,1,1,1
,1472,76,CRI,3,1,1
,1472,76,MAR,25,1,1
,1472,76,PAN,1,1,1
,1472,76,PRT,25,1,1
,1472,76,CIV,21,1,1
,1472,76,ZAF,9,1,1
,1472,76,COD,40,1,1
,1472,76,CMR,12,1,1
,1472,76,DZA,31,1,1
,1472,76,NIC,3,1,1
,1472,76,FRA,15,1,1
,1472,76,CAN,15,1,1
,1472,76,BEN,23,1,1
,1472,76,UGA,8,1,1
,1472,76,GHA,2,1,1
,1472,76,PRI,1,1,1
,1472,76,YEM,55,1,1
,1472,76,LBN,22,1,1
,1472,76,KEN,4,1,1
,1472,76,PNG,1,1,1
,1472,76,DEU,9,1,1
,1472,76,ESP,0,1,1
,1472,76,JOR,10,1,1
,1472,76,ARG,4,1,1
,1472,76,ETH,0,1,1
,1472,76,GAB,3,1,1
,1472,76,ZMB,1,1,1
,1472,76,AUS,10,1,1
,1472,76,HTI,16,1,1
,1472,76,MDG,15,1,1
,1472,76,CPV,7,1,1
,1472,76,UKR,13,1,1
,1472,76,BWA,1,1,1
,1472,76,COG,6,1,1
,1472,76,IND,1,1,1
,1472,76,PHL,6,1,1
,1472,76,TGO,17,1,1
,1472,76,BFA,4,1,1
,1472,76,PAK,3,1,1
,1472,76,GNQ,1,1,1
,1472,76,ZWE,1,1,1
,1472,76,CHE,5,1,1
,1472,76,TUN,8,1,1
,1472,76,SEN,4,1,1
,1472,76,BEL,4,1,1
,1472,76,BDI,5,1,1
,1472,76,URY,0,1,1
,1472,76,IRQ,8,1,1
,1472,76,BLR,5,1,1
,1472,76,JPN,8,1,1
,1472,76,ITA,2,1,1
,1472,76,NZL,3,1,1
,1472,76,NLD,3,1,1
,1472,76,MWI,0,1,1
,1472,76,GIN,4,1,1
,1472,76,TCD,3,1,1
,1472,76,SWZ,0,1,1
,1472,76,PRY,3,1,1
,1472,76,IRL,2,1,1
,1472,76,CAF,4,1,1
,1472,76,LBR,0,1,1
,1472,76,MLI,5,1,1
,1472,76,LUX,3,1,1
,1472,76,SGP,0,1,1
,1472,76,DOM,0,1,1
,1472,76,CUB,0,1,1
,1472,76,NAM,0,1,1
,1472,76,RWA,2,1,1
,1472,76,AUT,0,1,1
,1472,76,SLV,0,1,1
,1472,76,TTO,0,1,1
,1472,76,SWE,3,1,1
,1472,76,TUR,1,1,1
,1472,76,BOL,0,1,1
,1472,76,MYS,3,1,1
,1472,76,CUW,0,1,1
,1472,76,IDN,0,1,1
,1472,76,STP,2,1,1
,1472,76,ATG,0,1,1
,1472,76,GNB,0,1,1
,1472,76,MDA,1,1,1
,1472,76,HKG,2,1,1
,1472,76,NOR,1,1,1
,1472,76,LCA,0,1,1
,1472,76,SDN,3,1,1
,1472,76,MUS,1,1,1
,1472,76,KOR,0,1,1
,1472,76,CHN,0,1,1
,1472,76,KWT,1,1,1
,1472,76,ROU,1,1,1
,1472,76,FIN,0,1,1
,1472,76,ISR,0,1,1
,1472,76,CZE,0,1,1
,1472,76,FJI,1,1,1
,1472,76,GUF,1,1,1
,1472,76,TZA,1,1,1
,1472,76,VUT,1,1,1
,1472,76,GUY,0,1,1
,1472,76,ARE,0,1,1
,1472,76,SAU,0,1,1
,1472,76,BHS,0,1,1
,1472,76,ABW,0,1,1
,1472,76,HUN,0,1,1
,1472,76,QAT,0,1,1
,1472,76,BGR,0,1,1
,1472,76,POL,0,1,1
,1472,76,KAZ,2,1,1
,1472,76,MTQ,0,1,1
,1472,76,SRB,0,1,1
,1472,76,GEO,0,1,1
,1472,76,JAM,0,1,1
,1472,76,DNK,0,1,1
,1472,76,GUM,0,1,1
,1472,76,LSO,0,1,1
,1472,76,SLE,0,1,1
,1472,76,SYR,1,1,1
,1472,76,OMN,1,1,1
,1472,76,HRV,0,1,1
,1472,76,SVK,0,1,1
,1472,76,NER,0,1,1
,1472,76,SSD,0,1,1
,1472,76,BRB,0,1,1
,1472,76,SYC,0,1,1
,1472,76,GRD,0,1,1
,1472,76,LVA,0,1,1
,1472,76,NPL,0,1,1
,1472,76,LKA,0,1,1
,1472,76,VNM,0,1,1
,1472,76,BHR,0,1,1
,1472,76,TWN,0,1,1
,1472,76,BLZ,0,1,1
,1472,76,LAO,0,1,1
,1472,76,AIA,0,1,1
,1472,76,TLS,0,1,1
,1472,76,BGD,0,1,1
,1472,76,GRC,0,1,1
,1472,76,EST,0,1,1
,1472,76,LBY,0,1,1
,1472,76,THA,0,1,1
,1472,76,MLT,0,1,1
,1472,76,PYF,0,1,1
,1472,76,CYP,1,1,1
,1472,76,GMB,1,1,1
,1472,76,WSM,0,1,1
,1472,76,GLP,0,1,1
,1472,76,AFG,0,1,1
,1472,76,CYM,0,1,1
,1472,76,MMR,0,1,1
,1472,76,DMA,0,1,1
,1472,76,MRT,0,1,1
,1472,76,DJI,0,1,1
,1472,76,COM,0,1,1
,1472,76,ISL,0,1,1
,1472,76,MNP,0,1,1
,1472,76,SOM,0,1,1
,1472,76,ALB,0,1,1
,1472,76,BTN,0,1,1
,1472,76,KGZ,0,1,1
,1472,76,BRN,0,1,1
,1472,76,MKD,0,1,1
,1472,76,NU2,0,1,1
,1472,76,MAC,0,1,1
,1472,76,PSE,0,1,1
,1472,76,MNE,0,1,1
,1472,76,SVN,0,1,1
,1472,76,MDV,0,1,1
,2369,76,GGG,11716,1,1
,2369,76,BRA,6912,1,1
,2369,76,COL,365,1,1
,2369,76,MEX,343,1,1
,2369,76,USA,515,1,1
,2369,76,VEN,405,1,1
,2369,76,PER,104,1,1
,2369,76,ECU,161,1,1
,2369,76,AGO,397,1,1
,2369,76,NGA,114,1,1
,2369,76,MOZ,205,1,1
,2369,76,CHL,61,1,1
,2369,76,GTM,89,1,1
,2369,76,EGY,113,1,1
,2369,76,RUS,214,1,1
,2369,76,GBR,71,1,1
,2369,76,HND,49,1,1
,2369,76,CRI,45,1,1
,2369,76,MAR,45,1,1
,2369,76,PAN,27,1,1
,2369,76,PRT,53,1,1
,2369,76,CIV,82,1,1
,2369,76,ZAF,23,1,1
,2369,76,COD,93,1,1
,2369,76,CMR,59,1,1
,2369,76,DZA,56,1,1
,2369,76,NIC,30,1,1
,2369,76,FRA,43,1,1
,2369,76,CAN,50,1,1
,2369,76,BEN,58,1,1
,2369,76,UGA,22,1,1
,2369,76,GHA,15,1,1
,2369,76,PRI,14,1,1
,2369,76,YEM,98,1,1
,2369,76,LBN,51,1,1
,2369,76,KEN,17,1,1
,2369,76,PNG,4,1,1
,2369,76,DEU,29,1,1
,2369,76,ESP,9,1,1
,2369,76,JOR,27,1,1
,2369,76,ARG,12,1,1
,2369,76,ETH,13,1,1
,2369,76,GAB,23,1,1
,2369,76,ZMB,5,1,1
,2369,76,AUS,23,1,1
,2369,76,HTI,47,1,1
,2369,76,MDG,31,1,1
,2369,76,CPV,20,1,1
,2369,76,UKR,40,1,1
,2369,76,BWA,4,1,1
,2369,76,COG,19,1,1
,2369,76,IND,11,1,1
,2369,76,PHL,22,1,1
,2369,76,TGO,36,1,1
,2369,76,BFA,17,1,1
,2369,76,PAK,7,1,1
,2369,76,GNQ,11,1,1
,2369,76,ZWE,2,1,1
,2369,76,CHE,13,1,1
,2369,76,TUN,14,1,1
,2369,76,SEN,17,1,1
,2369,76,BEL,11,1,1
,2369,76,BDI,13,1,1
,2369,76,URY,1,1,1
,2369,76,IRQ,13,1,1
,2369,76,BLR,23,1,1
,2369,76,JPN,18,1,1
,2369,76,ITA,8,1,1
,2369,76,NZL,6,1,1
,2369,76,NLD,10,1,1
,2369,76,MWI,2,1,1
,2369,76,GIN,19,1,1
,2369,76,TCD,11,1,1
,2369,76,SWZ,2,1,1
,2369,76,PRY,7,1,1
,2369,76,IRL,3,1,1
,2369,76,CAF,9,1,1
,2369,76,LBR,1,1,1
,2369,76,MLI,11,1,1
,2369,76,LUX,7,1,1
,2369,76,SGP,5,1,1
,2369,76,DOM,4,1,1
,2369,76,CUB,1,1,1
,2369,76,NAM,1,1,1
,2369,76,RWA,7,1,1
,2369,76,AUT,0,1,1
,2369,76,SLV,4,1,1
,2369,76,TTO,0,1,1
,2369,76,SWE,4,1,1
,2369,76,TUR,4,1,1
,2369,76,BOL,0,1,1
,2369,76,MYS,3,1,1
,2369,76,CUW,2,1,1
,2369,76,IDN,1,1,1
,2369,76,STP,4,1,1
,2369,76,ATG,0,1,1
,2369,76,GNB,3,1,1
,2369,76,MDA,4,1,1
,2369,76,HKG,3,1,1
,2369,76,NOR,1,1,1
,2369,76,LCA,0,1,1
,2369,76,SDN,4,1,1
,2369,76,MUS,4,1,1
,2369,76,KOR,3,1,1
,2369,76,CHN,0,1,1
,2369,76,KWT,1,1,1
,2369,76,ROU,2,1,1
,2369,76,FIN,2,1,1
,2369,76,ISR,1,1,1
,2369,76,CZE,0,1,1
,2369,76,FJI,1,1,1
,2369,76,GUF,2,1,1
,2369,76,TZA,1,1,1
,2369,76,VUT,2,1,1
,2369,76,GUY,1,1,1
,2369,76,ARE,0,1,1
,2369,76,SAU,0,1,1
,2369,76,BHS,0,1,1
,2369,76,ABW,0,1,1
,2369,76,HUN,0,1,1
,2369,76,QAT,0,1,1
,2369,76,BGR,0,1,1
,2369,76,POL,0,1,1
,2369,76,KAZ,2,1,1
,2369,76,MTQ,1,1,1
,2369,76,SRB,0,1,1
,2369,76,GEO,0,1,1
,2369,76,JAM,0,1,1
,2369,76,DNK,0,1,1
,2369,76,GUM,0,1,1
,2369,76,LSO,0,1,1
,2369,76,SLE,0,1,1
,2369,76,SYR,1,1,1
,2369,76,OMN,2,1,1
,2369,76,HRV,1,1,1
,2369,76,SVK,1,1,1
,2369,76,NER,0,1,1
,2369,76,SSD,0,1,1
,2369,76,BRB,0,1,1
,2369,76,SYC,0,1,1
,2369,76,GRD,0,1,1
,2369,76,LVA,0,1,1
,2369,76,NPL,1,1,1
,2369,76,LKA,1,1,1
,2369,76,VNM,0,1,1
,2369,76,BHR,0,1,1
,2369,76,TWN,0,1,1
,2369,76,BLZ,0,1,1
,2369,76,LAO,0,1,1
,2369,76,AIA,0,1,1
,2369,76,TLS,2,1,1
,2369,76,BGD,2,1,1
,2369,76,GRC,1,1,1
,2369,76,EST,1,1,1
,2369,76,LBY,0,1,1
,2369,76,THA,0,1,1
,2369,76,MLT,0,1,1
,2369,76,PYF,0,1,1
,2369,76,CYP,1,1,1
,2369,76,GMB,1,1,1
,2369,76,WSM,1,1,1
,2369,76,GLP,1,1,1
,2369,76,AFG,0,1,1
,2369,76,CYM,0,1,1
,2369,76,MMR,0,1,1
,2369,76,DMA,0,1,1
,2369,76,MRT,0,1,1
,2369,76,DJI,0,1,1
,2369,76,COM,0,1,1
,2369,76,ISL,0,1,1
,2369,76,MNP,0,1,1
,2369,76,SOM,0,1,1
,2369,76,ALB,0,1,1
,2369,76,BTN,0,1,1
,2369,76,KGZ,0,1,1
,2369,76,BRN,0,1,1
,2369,76,MKD,0,1,1
,2369,76,NU2,0,1,1
,2369,76,MAC,0,1,1
,2369,76,PSE,0,1,1
,2369,76,MNE,0,1,1
,2369,76,SVN,0,1,1
,2369,76,MDV,0,1,1
,3266,76,GGG,107750,1,1
,3266,76,BRA,53075,1,1
,3266,76,COL,7793,1,1
,3266,76,MEX,7266,1,1
,3266,76,USA,4699,1,1
,3266,76,VEN,3689,1,1
,3266,76,PER,3244,1,1
,3266,76,ECU,3028,1,1
,3266,76,AGO,2623,1,1
,3266,76,NGA,1696,1,1
,3266,76,MOZ,1358,1,1
,3266,76,CHL,1246,1,1
,3266,76,GTM,1160,1,1
,3266,76,EGY,897,1,1
,3266,76,RUS,891,1,1
,3266,76,GBR,716,1,1
,3266,76,HND,703,1,1
,3266,76,CRI,669,1,1
,3266,76,MAR,617,1,1
,3266,76,PAN,599,1,1
,3266,76,PRT,597,1,1
,3266,76,CIV,535,1,1
,3266,76,ZAF,513,1,1
,3266,76,COD,488,1,1
,3266,76,CMR,468,1,1
,3266,76,DZA,435,1,1
,3266,76,NIC,431,1,1
,3266,76,FRA,423,1,1
,3266,76,CAN,395,1,1
,3266,76,BEN,356,1,1
,3266,76,UGA,330,1,1
,3266,76,GHA,323,1,1
,3266,76,PRI,292,1,1
,3266,76,YEM,289,1,1
,3266,76,LBN,253,1,1
,3266,76,KEN,239,1,1
,3266,76,PNG,238,1,1
,3266,76,DEU,220,1,1
,3266,76,ESP,216,1,1
,3266,76,JOR,205,1,1
,3266,76,ARG,205,1,1
,3266,76,ETH,182,1,1
,3266,76,GAB,181,1,1
,3266,76,ZMB,179,1,1
,3266,76,AUS,169,1,1
,3266,76,HTI,156,1,1
,3266,76,MDG,149,1,1
,3266,76,CPV,149,1,1
,3266,76,UKR,139,1,1
,3266,76,BWA,139,1,1
,3266,76,COG,131,1,1
,3266,76,IND,127,1,1
,3266,76,PHL,122,1,1
,3266,76,TGO,116,1,1
,3266,76,BFA,115,1,1
,3266,76,PAK,107,1,1
,3266,76,GNQ,104,1,1
,3266,76,ZWE,97,1,1
,3266,76,CHE,91,1,1
,3266,76,TUN,86,1,1
,3266,76,SEN,85,1,1
,3266,76,BEL,77,1,1
,3266,76,BDI,73,1,1
,3266,76,URY,71,1,1
,3266,76,IRQ,69,1,1
,3266,76,BLR,68,1,1
,3266,76,JPN,64,1,1
,3266,76,ITA,64,1,1
,3266,76,NZL,61,1,1
,3266,76,NLD,53,1,1
,3266,76,MWI,52,1,1
,3266,76,GIN,50,1,1
,3266,76,TCD,50,1,1
,3266,76,SWZ,46,1,1
,3266,76,PRY,43,1,1
,3266,76,IRL,42,1,1
,3266,76,CAF,39,1,1
,3266,76,LBR,39,1,1
,3266,76,MLI,37,1,1
,3266,76,LUX,37,1,1
,3266,76,SGP,37,1,1
,3266,76,DOM,32,1,1
,3266,76,CUB,30,1,1
,3266,76,NAM,27,1,1
,3266,76,RWA,26,1,1
,3266,76,AUT,26,1,1
,3266,76,SLV,23,1,1
,3266,76,TTO,20,1,1
,3266,76,SWE,19,1,1
,3266,76,TUR,19,1,1
,3266,76,BOL,19,1,1
,3266,76,MYS,18,1,1
,3266,76,CUW,18,1,1
,3266,76,IDN,18,1,1
,3266,76,STP,17,1,1
,3266,76,ATG,15,1,1
,3266,76,GNB,14,1,1
,3266,76,MDA,13,1,1
,3266,76,HKG,11,1,1
,3266,76,NOR,11,1,1
,3266,76,LCA,11,1,1
,3266,76,SDN,9,1,1
,3266,76,MUS,9,1,1
,3266,76,KOR,9,1,1
,3266,76,CHN,9,1,1
,3266,76,KWT,8,1,1
,3266,76,ROU,8,1,1
,3266,76,FIN,8,1,1
,3266,76,ISR,8,1,1
,3266,76,CZE,8,1,1
,3266,76,FJI,7,1,1
,3266,76,GUF,7,1,1
,3266,76,TZA,7,1,1
,3266,76,VUT,6,1,1
,3266,76,GUY,6,1,1
,3266,76,ARE,6,1,1
,3266,76,SAU,6,1,1
,3266,76,BHS,6,1,1
,3266,76,ABW,6,1,1
,3266,76,HUN,6,1,1
,3266,76,QAT,6,1,1
,3266,76,BGR,6,1,1
,3266,76,POL,6,1,1
,3266,76,KAZ,5,1,1
,3266,76,MTQ,5,1,1
,3266,76,SRB,5,1,1
,3266,76,GEO,5,1,1
,3266,76,JAM,5,1,1
,3266,76,DNK,5,1,1
,3266,76,GUM,5,1,1
,3266,76,LSO,5,1,1
,3266,76,SLE,5,1,1
,3266,76,SYR,4,1,1
,3266,76,OMN,4,1,1
,3266,76,HRV,4,1,1
,3266,76,SVK,4,1,1
,3266,76,NER,4,1,1
,3266,76,SSD,4,1,1
,3266,76,BRB,4,1,1
,3266,76,SYC,4,1,1
,3266,76,GRD,4,1,1
,3266,76,LVA,4,1,1
,3266,76,NPL,3,1,1
,3266,76,LKA,3,1,1
,3266,76,VNM,3,1,1
,3266,76,BHR,3,1,1
,3266,76,TWN,3,1,1
,3266,76,BLZ,3,1,1
,3266,76,LAO,3,1,1
,3266,76,AIA,3,1,1
,3266,76,TLS,2,1,1
,3266,76,BGD,2,1,1
,3266,76,GRC,2,1,1
,3266,76,EST,2,1,1
,3266,76,LBY,2,1,1
,3266,76,THA,2,1,1
,3266,76,MLT,2,1,1
,3266,76,PYF,2,1,1
,3266,76,CYP,1,1,1
,3266,76,GMB,1,1,1
,3266,76,WSM,1,1,1
,3266,76,GLP,1,1,1
,3266,76,AFG,1,1,1
,3266,76,CYM,1,1,1
,3266,76,MMR,1,1,1
,3266,76,DMA,1,1,1
,3266,76,MRT,1,1,1
,3266,76,DJI,1,1,1
,3266,76,COM,1,1,1
,3266,76,ISL,1,1,1
,3266,76,MNP,1,1,1
,3266,76,SOM,1,1,1
,3266,76,ALB,1,1,1
,3266,76,BTN,1,1,1
,3266,76,KGZ,1,1,1
,3266,76,BRN,1,1,1
,3266,76,MKD,1,1,1
,3266,76,NU2,1,1,1
,3266,76,MAC,1,1,1
,3266,76,PSE,1,1,1
,3266,76,MNE,1,1,1
,3266,76,SVN,1,1,1
,3266,76,MDV,1,1,1
