record_id,source_id,country,value,activitywindow_date_id,isOriginal
,53,GGG,16110,3252,1
,53,GGG,15965,3253,1
,53,GGG,15858,3254,1
,53,GGG,15790,3255,1
,53,GGG,15757,3256,1
,53,GGG,15789,3259,1
,53,GGG,15750,3260,1
,53,GGG,15750,3261,1
,53,GGG,15748,3262,1
,53,GGG,15749,3263,1
,53,GGG,15605,3266,1
,53,GGG,15530,3267,1
,53,GGG,15454,3268,1
,53,GGG,15306,3269,1
,53,GGG,15308,3270,1
,53,GGG,15158,3273,1
,53,GGG,15158,3274,1
,53,GGG,15158,3275,1
,53,GGG,15158,3276,1
