record_id,activitywindow_date_id,source_id,country,value,isOriginal
,571,30,GGG,64,1
,571,30,USA,22,1
,571,30,SGP,7,1
,571,30,MEX,5,1
,571,30,CHL,5,1
,571,30,ARG,4,1
,571,30,GTM,3,1
,571,30,MYS,3,1
,571,30,COL,2,1
,571,30,BRA,2,1
,571,30,PHL,2,1
,571,30,GHA,2,1
,571,30,JAM,2,1
,571,30,ECU,1,1
,571,30,IND,1,1
,571,30,PAN,1,1
,571,30,VEN,1,1
,571,30,RUS,1,1
,571,30,PER,0,1
,571,30,CRI,0,1
,571,30,NGA,0,1
,571,30,HKG,0,1
,571,30,NZL,0,1
,571,30,HND,0,1
,571,30,CAN,0,1
,571,30,BOL,0,1
,571,30,AUS,0,1
,571,30,SLV,0,1
,571,30,KEN,0,1
,571,30,GBR,0,1
,571,30,IDN,0,1
,571,30,DOM,0,1
,571,30,ZAF,0,1
,571,30,IRN,0,1
,571,30,PRI,0,1
,571,30,NLD,0,1
,571,30,ESP,0,1
,571,30,DEU,0,1
,571,30,FRA,0,1
,571,30,PAK,0,1
,571,30,URY,0,1
,571,30,FJI,0,1
,571,30,KOR,0,1
,571,30,NIC,0,1
,571,30,ROU,0,1
,571,30,BLZ,0,1
,571,30,VNM,0,1
,571,30,UGA,0,1
,571,30,JPN,0,1
,571,30,EGY,0,1
,571,30,BRB,0,1
,571,30,KHM,0,1
,571,30,THA,0,1
,571,30,TUN,0,1
,571,30,BGD,0,1
,571,30,ETH,0,1
,571,30,MAR,0,1
,571,30,CMR,0,1
,571,30,TTO,0,1
,571,30,UKR,0,1
,571,30,ARE,0,1
,571,30,PRY,0,1
,571,30,NPL,0,1
,571,30,ZMB,0,1
,571,30,CZE,0,1
,571,30,ITA,0,1
,571,30,CIV,0,1
,571,30,MNG,0,1
,571,30,SWE,0,1
,571,30,MMR,0,1
,571,30,TUR,0,1
,571,30,TZA,0,1
,571,30,SAU,0,1
,571,30,COD,0,1
,571,30,GUY,0,1
,571,30,JOR,0,1
,571,30,POL,0,1
,571,30,BGR,0,1
,571,30,SDN,0,1
,571,30,PRT,0,1
,571,30,AGO,0,1
,571,30,BEN,0,1
,571,30,CUB,0,1
,571,30,DZA,0,1
,571,30,CUW,0,1
,571,30,ISR,0,1
,571,30,KWT,0,1
,571,30,NAM,0,1
,571,30,SOM,0,1
,571,30,ZWE,0,1
,571,30,CHN,0,1
,571,30,MUS,0,1
,571,30,MDV,0,1
,571,30,HUN,0,1
,571,30,AUT,0,1
,571,30,SRB,0,1
,571,30,VCT,0,1
,571,30,SLE,0,1
,571,30,ALB,0,1
,571,30,WSM,0,1
,571,30,SEN,0,1
,571,30,MLI,0,1
,571,30,EST,0,1
,571,30,PNG,0,1
,571,30,GRC,0,1
,571,30,KAZ,0,1
,571,30,LBY,0,1
,571,30,GUF,0,1
,571,30,FIN,0,1
,571,30,NOR,0,1
,571,30,RWA,0,1
,571,30,BHR,0,1
,571,30,VIR,0,1
,571,30,IRQ,0,1
,571,30,BFA,0,1
,571,30,SVN,0,1
,571,30,QAT,0,1
,571,30,LBR,0,1
,571,30,LBN,0,1
,571,30,SVK,0,1
,571,30,UZB,0,1
,571,30,KIR,0,1
,1468,30,GGG,296,1
,1468,30,USA,74,1
,1468,30,SGP,16,1
,1468,30,MEX,18,1
,1468,30,CHL,8,1
,1468,30,ARG,25,1
,1468,30,GTM,42,1
,1468,30,MYS,3,1
,1468,30,COL,15,1
,1468,30,BRA,9,1
,1468,30,PHL,7,1
,1468,30,GHA,5,1
,1468,30,JAM,2,1
,1468,30,ECU,10,1
,1468,30,IND,7,1
,1468,30,PAN,1,1
,1468,30,VEN,5,1
,1468,30,RUS,1,1
,1468,30,PER,4,1
,1468,30,CRI,5,1
,1468,30,NGA,4,1
,1468,30,HKG,1,1
,1468,30,NZL,0,1
,1468,30,HND,2,1
,1468,30,CAN,0,1
,1468,30,BOL,1,1
,1468,30,AUS,7,1
,1468,30,SLV,2,1
,1468,30,KEN,3,1
,1468,30,GBR,2,1
,1468,30,IDN,0,1
,1468,30,DOM,0,1
,1468,30,ZAF,0,1
,1468,30,IRN,0,1
,1468,30,PRI,0,1
,1468,30,NLD,3,1
,1468,30,ESP,1,1
,1468,30,DEU,2,1
,1468,30,FRA,1,1
,1468,30,PAK,0,1
,1468,30,URY,2,1
,1468,30,FJI,0,1
,1468,30,KOR,1,1
,1468,30,NIC,0,1
,1468,30,ROU,0,1
,1468,30,BLZ,0,1
,1468,30,VNM,0,1
,1468,30,UGA,0,1
,1468,30,JPN,1,1
,1468,30,EGY,2,1
,1468,30,BRB,1,1
,1468,30,KHM,0,1
,1468,30,THA,0,1
,1468,30,TUN,0,1
,1468,30,BGD,0,1
,1468,30,ETH,0,1
,1468,30,MAR,0,1
,1468,30,CMR,1,1
,1468,30,TTO,0,1
,1468,30,UKR,0,1
,1468,30,ARE,0,1
,1468,30,PRY,0,1
,1468,30,NPL,0,1
,1468,30,ZMB,0,1
,1468,30,CZE,1,1
,1468,30,ITA,0,1
,1468,30,CIV,0,1
,1468,30,MNG,0,1
,1468,30,SWE,0,1
,1468,30,MMR,0,1
,1468,30,TUR,0,1
,1468,30,TZA,1,1
,1468,30,SAU,0,1
,1468,30,COD,0,1
,1468,30,GUY,0,1
,1468,30,JOR,0,1
,1468,30,POL,0,1
,1468,30,BGR,0,1
,1468,30,SDN,0,1
,1468,30,PRT,1,1
,1468,30,AGO,0,1
,1468,30,BEN,0,1
,1468,30,CUB,0,1
,1468,30,DZA,0,1
,1468,30,CUW,0,1
,1468,30,ISR,0,1
,1468,30,KWT,0,1
,1468,30,NAM,0,1
,1468,30,SOM,0,1
,1468,30,ZWE,0,1
,1468,30,CHN,0,1
,1468,30,MUS,0,1
,1468,30,MDV,0,1
,1468,30,HUN,0,1
,1468,30,AUT,0,1
,1468,30,SRB,1,1
,1468,30,VCT,0,1
,1468,30,SLE,0,1
,1468,30,ALB,0,1
,1468,30,WSM,0,1
,1468,30,SEN,0,1
,1468,30,MLI,0,1
,1468,30,EST,0,1
,1468,30,PNG,0,1
,1468,30,GRC,0,1
,1468,30,KAZ,0,1
,1468,30,LBY,0,1
,1468,30,GUF,0,1
,1468,30,FIN,0,1
,1468,30,NOR,0,1
,1468,30,RWA,0,1
,1468,30,BHR,0,1
,1468,30,VIR,0,1
,1468,30,IRQ,0,1
,1468,30,BFA,0,1
,1468,30,SVN,0,1
,1468,30,QAT,0,1
,1468,30,LBR,0,1
,1468,30,LBN,0,1
,1468,30,SVK,0,1
,1468,30,UZB,0,1
,1468,30,KIR,0,1
,2365,30,GGG,1163,1
,2365,30,USA,300,1
,2365,30,SGP,51,1
,2365,30,MEX,60,1
,2365,30,CHL,15,1
,2365,30,ARG,93,1
,2365,30,GTM,91,1
,2365,30,MYS,18,1
,2365,30,COL,74,1
,2365,30,BRA,49,1
,2365,30,PHL,31,1
,2365,30,GHA,7,1
,2365,30,JAM,3,1
,2365,30,ECU,55,1
,2365,30,IND,28,1
,2365,30,PAN,6,1
,2365,30,VEN,18,1
,2365,30,RUS,1,1
,2365,30,PER,63,1
,2365,30,CRI,21,1
,2365,30,NGA,13,1
,2365,30,HKG,17,1
,2365,30,NZL,4,1
,2365,30,HND,8,1
,2365,30,CAN,5,1
,2365,30,BOL,24,1
,2365,30,AUS,13,1
,2365,30,SLV,13,1
,2365,30,KEN,11,1
,2365,30,GBR,4,1
,2365,30,IDN,4,1
,2365,30,DOM,4,1
,2365,30,ZAF,1,1
,2365,30,IRN,0,1
,2365,30,PRI,5,1
,2365,30,NLD,6,1
,2365,30,ESP,2,1
,2365,30,DEU,4,1
,2365,30,FRA,4,1
,2365,30,PAK,2,1
,2365,30,URY,3,1
,2365,30,FJI,0,1
,2365,30,KOR,4,1
,2365,30,NIC,3,1
,2365,30,ROU,1,1
,2365,30,BLZ,0,1
,2365,30,VNM,1,1
,2365,30,UGA,3,1
,2365,30,JPN,2,1
,2365,30,EGY,4,1
,2365,30,BRB,2,1
,2365,30,KHM,1,1
,2365,30,THA,0,1
,2365,30,TUN,2,1
,2365,30,BGD,1,1
,2365,30,ETH,1,1
,2365,30,MAR,0,1
,2365,30,CMR,2,1
,2365,30,TTO,1,1
,2365,30,UKR,1,1
,2365,30,ARE,0,1
,2365,30,PRY,0,1
,2365,30,NPL,0,1
