record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,560,76,GGG,876,1,1
,560,76,BRA,590,1,1
,560,76,COL,3,1,1
,560,76,MEX,2,1,1
,560,76,USA,39,1,1
,560,76,VEN,7,1,1
,560,76,PER,0,1,1
,560,76,ECU,2,1,1
,560,76,AGO,32,1,1
,560,76,NGA,4,1,1
,560,76,MOZ,16,1,1
,560,76,CHL,3,1,1
,560,76,GTM,1,1,1
,560,76,RUS,13,1,1
,560,76,EGY,10,1,1
,560,76,GBR,3,1,1
,560,76,HND,0,1,1
,560,76,CRI,1,1,1
,560,76,PAN,0,1,1
,560,76,MAR,7,1,1
,560,76,PRT,7,1,1
,560,76,CIV,10,1,1
,560,76,ZAF,1,1,1
,560,76,COD,9,1,1
,560,76,CMR,4,1,1
,560,76,NIC,0,1,1
,560,76,FRA,9,1,1
,560,76,DZA,3,1,1
,560,76,CAN,0,1,1
,560,76,BEN,9,1,1
,560,76,UGA,2,1,1
,560,76,GHA,1,1,1
,560,76,PRI,0,1,1
,560,76,YEM,13,1,1
,560,76,LBN,5,1,1
,560,76,PNG,0,1,1
,560,76,KEN,1,1,1
,560,76,ESP,0,1,1
,560,76,DEU,3,1,1
,560,76,ARG,3,1,1
,560,76,JOR,3,1,1
,560,76,GAB,0,1,1
,560,76,ETH,0,1,1
,560,76,ZMB,0,1,1
,560,76,AUS,3,1,1
,560,76,MDG,7,1,1
,560,76,HTI,6,1,1
,560,76,CPV,0,1,1
,560,76,BWA,0,1,1
,560,76,UKR,1,1,1
,560,76,IND,0,1,1
,560,76,COG,2,1,1
,560,76,BFA,1,1,1
,560,76,PHL,1,1,1
,560,76,TGO,8,1,1
,560,76,GNQ,0,1,1
,560,76,PAK,1,1,1
,560,76,ZWE,0,1,1
,560,76,CHE,3,1,1
,560,76,SEN,1,1,1
,560,76,TUN,5,1,1
,560,76,BEL,4,1,1
,560,76,BLR,2,1,1
,560,76,BDI,0,1,1
,560,76,URY,0,1,1
,560,76,IRQ,1,1,1
,560,76,ITA,0,1,1
,560,76,NZL,0,1,1
,560,76,JPN,1,1,1
,560,76,NLD,1,1,1
