record_id,activitywindow_date_id,source_id,country,value,isOriginal,threshold
,557,76,GGG,751,1,1
,557,76,BRA,501,1,1
,557,76,COL,5,1,1
,557,76,MEX,7,1,1
,557,76,USA,35,1,1
,557,76,VEN,6,1,1
,557,76,PER,0,1,1
,557,76,ECU,1,1,1
,557,76,AGO,30,1,1
,557,76,NGA,5,1,1
,557,76,MOZ,10,1,1
,557,76,CHL,3,1,1
,557,76,GTM,1,1,1
,557,76,RUS,12,1,1
,557,76,EGY,10,1,1
,557,76,GBR,1,1,1
,557,76,HND,1,1,1
,557,76,CRI,0,1,1
,557,76,PAN,1,1,1
,557,76,PRT,8,1,1
,557,76,MAR,8,1,1
,557,76,ZAF,1,1,1
,557,76,CIV,7,1,1
,557,76,COD,8,1,1
,557,76,CMR,3,1,1
,557,76,NIC,0,1,1
,557,76,FRA,6,1,1
,557,76,DZA,3,1,1
,557,76,CAN,2,1,1
,557,76,BEN,6,1,1
,557,76,UGA,1,1,1
,557,76,GHA,0,1,1
,557,76,PRI,0,1,1
,557,76,YEM,13,1,1
,557,76,ESP,0,1,1
,557,76,PNG,0,1,1
,557,76,LBN,3,1,1
,557,76,KEN,0,1,1
,557,76,DEU,3,1,1
,557,76,ARG,1,1,1
,557,76,JOR,1,1,1
,557,76,GAB,1,1,1
,557,76,ETH,0,1,1
,557,76,ZMB,0,1,1
,557,76,AUS,3,1,1
,557,76,CPV,0,1,1
,557,76,HTI,5,1,1
,557,76,MDG,5,1,1
,557,76,BWA,1,1,1
,557,76,UKR,0,1,1
,557,76,IND,0,1,1
,557,76,COG,1,1,1
,557,76,BFA,1,1,1
,557,76,PHL,0,1,1
,557,76,GNQ,0,1,1
,557,76,TGO,6,1,1
,557,76,PAK,0,1,1
,557,76,ZWE,1,1,1
,557,76,CHE,2,1,1
,557,76,SEN,2,1,1
,557,76,BEL,2,1,1
,557,76,TUN,1,1,1
,557,76,URY,0,1,1
,557,76,BDI,0,1,1
,557,76,BLR,4,1,1
,557,76,ITA,1,1,1
,557,76,IRQ,0,1,1
,557,76,JPN,1,1,1
,557,76,NZL,1,1,1
,557,76,NLD,1,1,1
,557,76,MWI,0,1,1
,557,76,TCD,2,1,1
,557,76,GIN,2,1,1
,557,76,SWZ,0,1,1
,557,76,IRL,0,1,1
,557,76,SGP,0,1,1
,557,76,PRY,0,1,1
,557,76,LBR,0,1,1
,557,76,LUX,2,1,1
,557,76,CAF,0,1,1
,557,76,DOM,0,1,1
,557,76,MLI,0,1,1
,557,76,CUB,0,1,1
,557,76,NAM,0,1,1
,557,76,AUT,0,1,1
,557,76,RWA,0,1,1
,557,76,SLV,0,1,1
,557,76,CUW,0,1,1
,557,76,BOL,0,1,1
,557,76,TTO,0,1,1
,557,76,SWE,1,1,1
,557,76,TUR,0,1,1
,557,76,IDN,0,1,1
,557,76,STP,0,1,1
,557,76,MYS,0,1,1
,557,76,ATG,0,1,1
,557,76,GNB,0,1,1
,557,76,MDA,1,1,1
,557,76,NOR,0,1,1
,557,76,LCA,0,1,1
,557,76,TZA,0,1,1
,557,76,KOR,0,1,1
,557,76,ROU,0,1,1
,557,76,HKG,0,1,1
,557,76,CHN,0,1,1
,557,76,ISR,0,1,1
,557,76,MUS,0,1,1
,557,76,FIN,0,1,1
,557,76,KWT,0,1,1
,557,76,CZE,0,1,1
,557,76,FJI,0,1,1
,557,76,GUF,0,1,1
,557,76,GUY,0,1,1
,557,76,ARE,0,1,1
,557,76,SLE,0,1,1
,557,76,POL,0,1,1
,557,76,MTQ,0,1,1
,557,76,SDN,0,1,1
,557,76,HUN,0,1,1
,557,76,SAU,0,1,1
,557,76,BHS,0,1,1
,557,76,ABW,0,1,1
,557,76,QAT,0,1,1
,557,76,BGR,0,1,1
,557,76,VUT,0,1,1
,557,76,SRB,0,1,1
,557,76,TWN,0,1,1
,557,76,GEO,0,1,1
,557,76,JAM,0,1,1
,557,76,DNK,0,1,1
,557,76,GUM,0,1,1
,557,76,LSO,0,1,1
,557,76,OMN,0,1,1
,557,76,NPL,0,1,1
,557,76,HRV,0,1,1
,557,76,SVK,0,1,1
,557,76,NER,0,1,1
,557,76,SSD,0,1,1
,557,76,BRB,0,1,1
,557,76,SYC,0,1,1
,557,76,GRD,0,1,1
,557,76,LVA,0,1,1
,557,76,LKA,0,1,1
,557,76,VNM,0,1,1
,557,76,BHR,0,1,1
,557,76,KAZ,0,1,1
,557,76,BLZ,0,1,1
,557,76,SYR,0,1,1
,557,76,LAO,0,1,1
,557,76,AIA,0,1,1
,557,76,TLS,0,1,1
,557,76,BGD,0,1,1
,557,76,GRC,0,1,1
,557,76,EST,0,1,1
,557,76,LBY,0,1,1
,557,76,THA,0,1,1
,557,76,SOM,0,1,1
,557,76,MLT,0,1,1
,557,76,ISL,0,1,1
,557,76,PYF,0,1,1
,557,76,CYP,1,1,1
,557,76,GMB,1,1,1
,557,76,WSM,0,1,1
,557,76,SVN,0,1,1
,557,76,GLP,0,1,1
,557,76,BRN,0,1,1
,557,76,BTN,0,1,1
,557,76,CYM,0,1,1
,557,76,MMR,0,1,1
,557,76,DMA,0,1,1
,557,76,MRT,0,1,1
,557,76,DJI,0,1,1
,557,76,COM,0,1,1
,557,76,MNP,0,1,1
,557,76,ALB,0,1,1
,557,76,MDV,0,1,1
,557,76,KGZ,0,1,1
,557,76,MKD,0,1,1
,557,76,NU2,0,1,1
,557,76,MAC,0,1,1
,557,76,PSE,0,1,1
,557,76,MNE,0,1,1
,557,76,AFG,0,1,1
,1454,76,GGG,3282,1,1
,1454,76,BRA,2169,1,1
,1454,76,COL,28,1,1
,1454,76,MEX,38,1,1
,1454,76,USA,157,1,1
,1454,76,VEN,28,1,1
,1454,76,PER,8,1,1
,1454,76,ECU,8,1,1
,1454,76,AGO,128,1,1
,1454,76,NGA,28,1,1
,1454,76,MOZ,54,1,1
,1454,76,CHL,8,1,1
,1454,76,GTM,7,1,1
,1454,76,RUS,77,1,1
,1454,76,EGY,35,1,1
,1454,76,GBR,17,1,1
,1454,76,HND,1,1,1
,1454,76,CRI,3,1,1
,1454,76,PAN,7,1,1
,1454,76,PRT,23,1,1
,1454,76,MAR,17,1,1
,1454,76,ZAF,6,1,1
,1454,76,CIV,31,1,1
,1454,76,COD,36,1,1
,1454,76,CMR,19,1,1
,1454,76,NIC,2,1,1
,1454,76,FRA,15,1,1
,1454,76,DZA,14,1,1
,1454,76,CAN,11,1,1
,1454,76,BEN,19,1,1
,1454,76,UGA,6,1,1
,1454,76,GHA,7,1,1
,1454,76,PRI,2,1,1
,1454,76,YEM,24,1,1
,1454,76,ESP,1,1,1
,1454,76,PNG,0,1,1
,1454,76,LBN,16,1,1
,1454,76,KEN,3,1,1
,1454,76,DEU,14,1,1
,1454,76,ARG,2,1,1
,1454,76,JOR,6,1,1
,1454,76,GAB,8,1,1
,1454,76,ETH,5,1,1
,1454,76,ZMB,1,1,1
,1454,76,AUS,9,1,1
,1454,76,CPV,7,1,1
,1454,76,HTI,13,1,1
,1454,76,MDG,13,1,1
,1454,76,BWA,3,1,1
,1454,76,UKR,13,1,1
,1454,76,IND,1,1,1
,1454,76,COG,7,1,1
,1454,76,BFA,6,1,1
,1454,76,PHL,1,1,1
,1454,76,GNQ,2,1,1
,1454,76,TGO,16,1,1
,1454,76,PAK,1,1,1
